gene,n_cells_total,expr_threshold_mode,expr_threshold_value,coverage_expr,spatial_score,spatial_sign,r_mean_bg,coverage_bg,coverage_fg,warnings,p_value,archetype,c_cut_used,s_cut_used
MIR3681HG,225177,detect_continuous,1e-06,0.0178037721436914,0.1730792752362176,-1,-0.0048248922073621,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
TRIB2,225177,detect_continuous,1e-06,0.0928203146857805,0.1149030977008144,1,0.0162883784477075,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ENSG00000225649,225177,detect_continuous,1e-06,0.0066569853937125,0.1783211017696564,1,0.0399964767000587,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
ENSG00000285876,225177,detect_continuous,1e-06,0.0216540765708753,0.1751794015618442,1,0.0482585578532245,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
LINC00276,225177,detect_continuous,1e-06,0.0075718212783721,0.1740779588345839,-1,-0.000626633555291,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
LRATD1,225177,detect_continuous,1e-06,0.0396044000941481,0.196187797155552,1,0.170852218896411,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
ENSG00000287291,225177,detect_continuous,1e-06,0.0057998818707061,0.1809246372075154,1,0.0004768786352897,1.0,0.9305555555555556,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
NBAS,225177,detect_continuous,1e-06,0.1517073235721232,0.1213510844144269,-1,-0.0227889303339059,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
DDX1,225177,detect_continuous,1e-06,0.2124772956385421,0.0423547131055735,1,0.0257042944093829,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
CYRIA,225177,detect_continuous,1e-06,0.0210012567891036,0.1856276955628369,-1,-0.0832590104660574,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
VSNL1,225177,detect_continuous,1e-06,0.0065814892284736,0.2096555219418288,1,0.0642611662917329,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
SMC6,225177,detect_continuous,1e-06,0.0927137318642667,0.087805129863867,1,0.0054420824041427,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
GEN1,225177,detect_continuous,1e-06,0.0291814883402834,0.092633178476014,1,0.01064555868708,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
KCNS3,225177,detect_continuous,1e-06,0.0203573189091248,0.184605228676291,1,0.1634518884611487,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
RDH14,225177,detect_continuous,1e-06,0.1231697731118187,0.0725910386951736,1,0.0418688201861477,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
LINC01376,225177,detect_continuous,1e-06,0.0328230680753362,0.1942385687603418,1,0.0194776762473944,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
TTC32,225177,detect_continuous,1e-06,0.0753895824173872,0.0765312284208441,1,0.018666507580003,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
WDR35,225177,detect_continuous,1e-06,0.0837963024642836,0.1615325365391033,1,0.0699189855789356,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
WDR35-DT,225177,detect_continuous,1e-06,0.0055067791115433,0.1835794398416169,1,0.0947706481969053,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
MATN3,225177,detect_continuous,1e-06,0.0053113772721015,0.2053465489435777,1,0.1343937691321876,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
LAPTM4A,225177,detect_continuous,1e-06,0.5761245597907424,0.2066971811594958,1,0.193389390786477,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
SDC1,225177,detect_continuous,1e-06,0.1745293702287534,0.1351732654783942,1,0.0903243448523116,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
PUM2,225177,detect_continuous,1e-06,0.2644985944390413,0.1016831429148753,-1,-0.0467674404318237,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
RHOB,225177,detect_continuous,1e-06,0.3190245895451134,0.1622316483073265,1,0.0922643867571754,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
HS1BP3,225177,detect_continuous,1e-06,0.0582297481536746,0.0852069595436153,1,0.0360805730048205,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
GDF7,225177,detect_continuous,1e-06,0.0355054024167654,0.1607438682217483,1,0.1199437824801489,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
LDAH,225177,detect_continuous,1e-06,0.0847688707105965,0.1275836488143041,1,0.0089823931960945,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ENSG00000233005,225177,detect_continuous,1e-06,0.0092638235699027,0.1483647353140635,1,0.0380496492926341,1.0,0.9861111111111112,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
ENSG00000232451,225177,detect_continuous,1e-06,0.0153701310524609,0.2120798535386495,1,0.0950443007574006,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
KLHL29,225177,detect_continuous,1e-06,0.0225644715046385,0.2027569293511786,1,0.1473842885290657,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
ATAD2B,225177,detect_continuous,1e-06,0.1116188598302668,0.1300349004315636,-1,-0.0361697727670341,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
UBXN2A,225177,detect_continuous,1e-06,0.1110370952628376,0.0777254500272285,1,0.0213762041588477,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
WDCP,225177,detect_continuous,1e-06,0.013949026765611,0.0594840328335423,1,0.0154884257308998,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
FKBP1B,225177,detect_continuous,1e-06,0.0441830204683426,0.1338440641952717,1,0.1153816308661846,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
SF3B6,225177,detect_continuous,1e-06,0.4345736909186995,0.1157997288837267,1,0.0622871552336541,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
FAM228B,225177,detect_continuous,1e-06,0.0755272518951758,0.1061040595965952,1,0.0101788779414715,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
TP53I3,225177,detect_continuous,1e-06,0.1836555243208676,0.1026148617772743,1,0.0652850897873815,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ITSN2,225177,detect_continuous,1e-06,0.1889269330349014,0.0882300744659046,-1,-0.0546607065871289,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
NCOA1,225177,detect_continuous,1e-06,0.2505184810171554,0.1321099140864777,-1,-0.073071940252957,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
PTRHD1,225177,detect_continuous,1e-06,0.1847790848976583,0.0703908275924874,1,0.0075229291013097,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
CENPO,225177,detect_continuous,1e-06,0.0093259968824524,0.0754363976542201,1,0.009673795164462,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
ADCY3,225177,detect_continuous,1e-06,0.0157342890259662,0.1261776506100493,1,0.0387146431067281,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
DNAJC27,225177,detect_continuous,1e-06,0.0478290411542919,0.1165641200044763,1,0.0345965629712199,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
DNAJC27-AS1,225177,detect_continuous,1e-06,0.0504269974286894,0.1168161250782887,1,0.0435940390198931,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
EFR3B,225177,detect_continuous,1e-06,0.0078471602339492,0.122824488334229,1,0.0489364632233566,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
POMC,225177,detect_continuous,1e-06,0.0288661808266386,0.0619614762865875,-1,-0.0153342247311501,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
DNMT3A,225177,detect_continuous,1e-06,0.0791066583176789,0.1037460465651772,1,0.0193461983407893,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
DTNB,225177,detect_continuous,1e-06,0.0842759251610955,0.127990320982727,-1,-0.004660202842288,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ASXL2,225177,detect_continuous,1e-06,0.1358220422156792,0.0897855284809653,-1,-0.0259515191510325,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
KIF3C,225177,detect_continuous,1e-06,0.0091083902885285,0.1041183816201747,1,0.0583217121323401,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
RAB10,225177,detect_continuous,1e-06,0.300772281360885,0.0501193801614681,-1,-0.0048523009400915,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
HADHA,225177,detect_continuous,1e-06,0.315267545086754,0.0320179219878984,-1,-0.0208088249548876,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
HADHB,225177,detect_continuous,1e-06,0.3765571084080523,0.0766505014099985,-1,-0.0120294621762566,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ENSG00000286707,225177,detect_continuous,1e-06,0.0115331494779662,0.1305276151272432,1,0.0805751761748854,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
ADGRF3,225177,detect_continuous,1e-06,0.0132207108186004,0.1339031278636563,1,0.019787555467014,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
SELENOI,225177,detect_continuous,1e-06,0.098482527078698,0.1200567522362758,1,0.009157154624177,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
SLC35F6,225177,detect_continuous,1e-06,0.0969459580685416,0.1105275610087872,1,0.0704292425714985,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
CENPA,225177,detect_continuous,1e-06,0.0106271954950994,0.1106486649705679,1,0.0241073524319969,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
MAPRE3,225177,detect_continuous,1e-06,0.0648689697438015,0.1342298366709518,1,0.0247514149278508,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
TMEM214,225177,detect_continuous,1e-06,0.0718856721601229,0.0887391736557953,1,0.0441750814383802,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
AGBL5,225177,detect_continuous,1e-06,0.0542995066103554,0.1110919440259914,1,0.0556085662265578,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
OST4,225177,detect_continuous,1e-06,0.6587795378746497,0.1315022868252141,1,0.0264302661828845,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
EMILIN1,225177,detect_continuous,1e-06,0.0098278243337463,0.1291932410197432,1,0.0436368061014315,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
KHK,225177,detect_continuous,1e-06,0.1395746457231422,0.1384939788162837,1,0.0023554434252925,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
CGREF1,225177,detect_continuous,1e-06,0.0077849869213996,0.1670740131838472,1,0.1115985804246,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
ABHD1,225177,detect_continuous,1e-06,0.005875378035945,0.1032318355991722,1,0.0477673994336079,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
PREB,225177,detect_continuous,1e-06,0.0597574352620383,0.0675178522489284,1,0.0161206275184671,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
SLC5A6,225177,detect_continuous,1e-06,0.0245628994080212,0.1015658444266186,1,0.0499862740250997,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
ATRAID,225177,detect_continuous,1e-06,0.3717120309800734,0.0871762720321846,1,0.071683197586297,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
CAD,225177,detect_continuous,1e-06,0.0318016493691629,0.0949278716788799,1,0.061100355131627,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
MPV17,225177,detect_continuous,1e-06,0.1164106458474888,0.0625294640375182,1,0.0288378330734002,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
GTF3C2,225177,detect_continuous,1e-06,0.0718057350439876,0.082678720725732,1,0.022719439677291,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
GTF3C2-AS2,225177,detect_continuous,1e-06,0.0107693059237844,0.1070359339322999,1,0.0368620187688219,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
EIF2B4,225177,detect_continuous,1e-06,0.062084493531755,0.070231522354338,1,0.0358164238624581,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
SNX17,225177,detect_continuous,1e-06,0.1822699476411889,0.0478936505934098,-1,-0.0025714040047479,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ZNF513,225177,detect_continuous,1e-06,0.0264991539988542,0.0922841198793587,1,0.0351625158802103,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
PPM1G,225177,detect_continuous,1e-06,0.1985637964801023,0.0397746574510651,-1,-0.0020621891614962,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
NRBP1,225177,detect_continuous,1e-06,0.1420837829796116,0.0339557875587913,1,0.0108255739044957,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
KRTCAP3,225177,detect_continuous,1e-06,0.0698028661897085,0.1764830532930583,1,0.1360458836099209,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
IFT172,225177,detect_continuous,1e-06,0.0617114536564569,0.1438119236993466,1,0.0580966893408246,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
FNDC4,225177,detect_continuous,1e-06,0.0143531532971839,0.1603320341075804,1,0.1501204130942949,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
ZNF512,225177,detect_continuous,1e-06,0.0752963224485626,0.1059252299978693,1,0.0319276369054508,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
CCDC121,225177,detect_continuous,1e-06,0.0200020428374123,0.093124200077417,1,0.0572940370570212,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
GPN1,225177,detect_continuous,1e-06,0.0576302197826598,0.0546906379075436,1,0.0214766440810763,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
SUPT7L,225177,detect_continuous,1e-06,0.0656594590033618,0.0816194727350566,1,0.0350110719864497,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
SLC4A1AP,225177,detect_continuous,1e-06,0.0713438761507614,0.0716616257483703,1,0.0265300827179835,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
MRPL33,225177,detect_continuous,1e-06,0.5381277839210932,0.1192352125954395,1,0.1063571194473728,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
RBKS,225177,detect_continuous,1e-06,0.1266115100565333,0.0898152257887799,1,0.0070110045780596,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
BABAM2,225177,detect_continuous,1e-06,0.2420451467068128,0.1097660407335772,-1,-0.0295567618863807,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ENSG00000223522,225177,detect_continuous,1e-06,0.0077672231178139,0.1112876131052405,1,0.0444379808995171,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
FOSL2-AS1,225177,detect_continuous,1e-06,0.0073719784880338,0.1070870626396158,-1,-0.0455514274798353,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
FOSL2,225177,detect_continuous,1e-06,0.1767542866278527,0.0823684999716863,1,0.0650490447371471,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ENSG00000270640,225177,detect_continuous,1e-06,0.017799331192795,0.1057921216060985,1,0.0139836521970423,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
PLB1,225177,detect_continuous,1e-06,0.0086154447390275,0.117811297787545,-1,-0.0834589765868141,1.0,0.9444444444444444,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
PPP1CB-DT,225177,detect_continuous,1e-06,0.0235459216527442,0.1012641327173398,1,0.0349709507940716,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
PPP1CB,225177,detect_continuous,1e-06,0.4453207920880019,0.093979926679703,1,0.0769921324383214,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
SPDYA,225177,detect_continuous,1e-06,0.0111201410446004,0.1314290734775557,1,0.0123032464313715,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
TRMT61B,225177,detect_continuous,1e-06,0.0676134773977804,0.0927321687502533,1,0.0079625525505431,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
WDR43,225177,detect_continuous,1e-06,0.1034075416228122,0.0759182553760822,1,0.011457428055788,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
CLIP4,225177,detect_continuous,1e-06,0.0688791484032561,0.0968791432722807,1,0.0051553412740652,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
YPEL5,225177,detect_continuous,1e-06,0.2423737770731469,0.0620065655176525,1,0.0058855851673337,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
LBH,225177,detect_continuous,1e-06,0.0925005662212393,0.1281846946100613,1,0.0219692258374256,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
LINC01936,225177,detect_continuous,1e-06,0.0072698366174165,0.1591846408501623,1,0.0833857818795199,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
LCLAT1,225177,detect_continuous,1e-06,0.1017732716929348,0.1622625565162852,1,0.0202930283529843,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
CAPN13,225177,detect_continuous,1e-06,0.0152857529854292,0.230620853448081,1,0.0889684211639538,1.0,1.0,,,Focal Marker,0.0597574352620383,0.2120822446921291
GALNT14,225177,detect_continuous,1e-06,0.1481145942969308,0.2136259968529559,1,0.1071693411908311,1.0,1.0,,,Regional Gradient,0.0597574352620383,0.2120822446921291
EHD3,225177,detect_continuous,1e-06,0.0172042437726766,0.1240843453697247,-1,-0.0344174459003804,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
MEMO1,225177,detect_continuous,1e-06,0.0230085665942791,0.089024017061741,1,0.0056772006744035,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
DPY30,225177,detect_continuous,1e-06,0.2949146671285255,0.0766743920863817,1,0.0402079806162894,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
SPAST,225177,detect_continuous,1e-06,0.0636521491981863,0.0827376653070969,-1,-0.017909512992203,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
SLC30A6-DT,225177,detect_continuous,1e-06,0.0101253680438055,0.1077857200099572,1,0.0693354924715445,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
SLC30A6,225177,detect_continuous,1e-06,0.07959960386718,0.1038108541743184,1,0.0185713517767185,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
NLRC4,225177,detect_continuous,1e-06,0.0054534877007864,0.1419084847768124,-1,-0.0856318098095419,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
YIPF4,225177,detect_continuous,1e-06,0.2115846645083645,0.0367188553459951,1,0.0036037869315712,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
BIRC6,225177,detect_continuous,1e-06,0.3074781172144579,0.1088736791253281,-1,-0.0566397194520686,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ENSG00000276334,225177,detect_continuous,1e-06,0.0101386908964947,0.1198382446227288,1,0.0414162367528646,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
ENSG00000276517,225177,detect_continuous,1e-06,0.0120571816837421,0.109567084674984,1,0.0148910733250615,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
TTC27,225177,detect_continuous,1e-06,0.0564711315986979,0.112953301207176,-1,-0.0140088258205177,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
LINC00486,225177,detect_continuous,1e-06,0.0416561194082877,0.1079779354790444,-1,-0.0192198766012386,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
LTBP1,225177,detect_continuous,1e-06,0.0456130066569853,0.1845884603364302,1,0.0344130061538752,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
RASGRP3,225177,detect_continuous,1e-06,0.0448447221519071,0.1318423155102069,-1,-0.0398001963314221,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
FAM98A,225177,detect_continuous,1e-06,0.0863809358859919,0.0853285267435779,1,0.0487513520024975,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ENSG00000286415,225177,detect_continuous,1e-06,0.0053913143882368,0.1857428426384906,1,0.0402670656652172,1.0,0.9722222222222222,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
LINC01320,225177,detect_continuous,1e-06,0.2899985344862041,0.2402423047586818,1,0.1352782752367271,1.0,1.0,,,Regional Gradient,0.0597574352620383,0.2120822446921291
ENSG00000232153,225177,detect_continuous,1e-06,0.0189673012785497,0.2468498791279827,1,0.0981592183247197,1.0,1.0,,,Focal Marker,0.0597574352620383,0.2120822446921291
ENSG00000226994,225177,detect_continuous,1e-06,0.0693321253946895,0.2428720480895621,1,0.1012020960400991,1.0,1.0,,,Regional Gradient,0.0597574352620383,0.2120822446921291
CRIM1-DT,225177,detect_continuous,1e-06,0.0496631538745076,0.1385902887246946,1,0.1120158146776223,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
CRIM1,225177,detect_continuous,1e-06,0.3243093211118364,0.1527051330751299,1,0.0854374038512944,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
FEZ2,225177,detect_continuous,1e-06,0.1710165780696962,0.0625895151220405,-1,-0.0013994760456905,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
STRN,225177,detect_continuous,1e-06,0.1473996012026095,0.1034938403330432,1,0.001088588335688,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
HEATR5B,225177,detect_continuous,1e-06,0.1082970285597552,0.0790570849251082,-1,-0.0205541564497351,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
GPATCH11,225177,detect_continuous,1e-06,0.042819648543146,0.052150470557711,-1,-0.0139515344046765,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
EIF2AK2,225177,detect_continuous,1e-06,0.1739031961523601,0.0523568539862832,-1,-0.0017933740981286,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
CEBPZOS,225177,detect_continuous,1e-06,0.2198315103229903,0.0219448796972991,1,0.0044421733653032,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
CEBPZ,225177,detect_continuous,1e-06,0.1783929975086265,0.0288720261414255,1,0.018390803202249,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ENSG00000272054,225177,detect_continuous,1e-06,0.0068790329385327,0.0784374139651129,1,0.0413869301259378,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
NDUFAF7,225177,detect_continuous,1e-06,0.0516216132198226,0.0765738322127248,1,0.0050473072562592,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
PRKD3,225177,detect_continuous,1e-06,0.1169302371023683,0.0975278086949869,-1,-0.0074424485331819,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
QPCT,225177,detect_continuous,1e-06,0.051199722884664,0.1901925288080035,1,0.1285557137438475,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
CDC42EP3-AS1,225177,detect_continuous,1e-06,0.0115065037725877,0.2010835227708129,-1,-0.1398858060044303,1.0,0.8472222222222222,,,Rare Scattered,0.0597574352620383,0.2120822446921291
CDC42EP3,225177,detect_continuous,1e-06,0.0881484343427614,0.1084513256804414,-1,-0.0231690231954011,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
RMDN2,225177,detect_continuous,1e-06,0.0522921968051799,0.1370739885570006,1,0.051482859969405,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
CYP1B1,225177,detect_continuous,1e-06,0.089018860718457,0.1493653049311263,1,0.1021749546651944,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
CYP1B1-AS1,225177,detect_continuous,1e-06,0.0148771855029598,0.1652655845318174,1,0.0322634848118373,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
ATL2,225177,detect_continuous,1e-06,0.1394636219507321,0.1288968855465851,1,0.0150753003922249,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
LINC02613,225177,detect_continuous,1e-06,0.0092505007172135,0.1788503654460564,1,0.0861144181398787,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
HNRNPLL,225177,detect_continuous,1e-06,0.0978519120514084,0.0916602980917986,1,0.0142623595236634,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
GALM,225177,detect_continuous,1e-06,0.107408838380474,0.0929182450652034,1,0.0071015854478825,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
SRSF7,225177,detect_continuous,1e-06,0.3716098891094561,0.1319582317649722,-1,-0.0002196294386308,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
GEMIN6,225177,detect_continuous,1e-06,0.077050498052643,0.0680865918161023,1,0.0252814049443377,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
DHX57,225177,detect_continuous,1e-06,0.0604413417000848,0.1229945596055987,1,0.0412555477581488,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
MORN2,225177,detect_continuous,1e-06,0.2305741705413963,0.1268667737840974,1,0.0972876968171105,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ARHGEF33,225177,detect_continuous,1e-06,0.0059997246610444,0.1553702167887417,1,0.0643817649880169,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
SOS1,225177,detect_continuous,1e-06,0.2085470540952228,0.1221230315635132,-1,-0.0632657998270452,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
