gene,n_cells_total,expr_threshold_mode,expr_threshold_value,coverage_expr,spatial_score,spatial_sign,r_mean_bg,coverage_bg,coverage_fg,warnings,p_value
ENSG00000153207,38384,detect_continuous,1e-06,0.17960608586911214,0.06895661255418674,-1,-0.03606636657101185,1.0,1.0,,
ENSG00000277462,38384,detect_continuous,1e-06,0.02641725719049604,0.08011333404148581,1,0.010082569674984079,1.0,1.0,,
ENSG00000188295,38384,detect_continuous,1e-06,0.013156523551479784,0.0691543395589863,1,0.042781517924167664,1.0,1.0,,
ENSG00000196418,38384,detect_continuous,1e-06,0.0566902876198416,0.07355364283700706,1,0.039810469017612725,1.0,1.0,,
ENSG00000259865,38384,detect_continuous,1e-06,0.04163192997082118,0.08110289795495108,1,0.034378097023852736,1.0,1.0,,
ENSG00000162714,38384,detect_continuous,1e-06,0.03248749478949562,0.0610485420269558,1,0.00813833714839317,1.0,1.0,,
ENSG00000175137,38384,detect_continuous,1e-06,0.03269591496456857,0.05780725213558593,1,0.036868020068905445,1.0,1.0,,
ENSG00000171161,38384,detect_continuous,1e-06,0.07534389328887037,0.08962180676754064,1,0.07331280456046946,1.0,1.0,,
ENSG00000171163,38384,detect_continuous,1e-06,0.053850562734472696,0.08865896592165862,1,0.004979159109938402,1.0,1.0,,
ENSG00000185220,38384,detect_continuous,1e-06,0.019695706544393496,0.07258603503765483,1,0.06405731073486748,1.0,1.0,,
ENSG00000184731,38384,detect_continuous,1e-06,0.09858274280950396,0.12990580713674982,1,0.12381017311642667,1.0,1.0,,
ENSG00000035115,38384,detect_continuous,1e-06,0.28545748228428514,0.04565577581392115,-1,-0.04296678603976028,1.0,1.0,,
ENSG00000143727,38384,detect_continuous,1e-06,0.2770946227594831,0.05522161566383265,-1,-0.023931116151055254,1.0,1.0,,
ENSG00000189292,38384,detect_continuous,1e-06,0.015006252605252188,0.1441578165988677,-1,-0.10159713267995198,1.0,1.0,,
ENSG00000151353,38384,detect_continuous,1e-06,0.1463891204668612,0.050775875207055794,1,0.028410671057967598,1.0,1.0,,
ENSG00000237667,38384,detect_continuous,1e-06,0.007555231346394331,0.11062603851806625,1,0.02635880846261827,1.0,0.9583333333333334,low_coverage_expr,
ENSG00000172554,38384,detect_continuous,1e-06,0.0070862859524802,0.15395890120411918,-1,-0.11178482806287716,1.0,0.6666666666666666,low_coverage_expr,
ENSG00000130508,38384,detect_continuous,1e-06,0.006956023343059608,0.18596903266152692,-1,-0.10535290442906355,1.0,0.5277777777777778,low_coverage_expr,
ENSG00000234423,38384,detect_continuous,1e-06,0.005418924551896623,0.06818579448419462,-1,-0.04028016572298272,1.0,0.4444444444444444,low_coverage_expr,
ENSG00000032389,38384,detect_continuous,1e-06,0.08302938724468528,0.04472084853885959,1,0.005121912756661725,1.0,1.0,,
ENSG00000171853,38384,detect_continuous,1e-06,0.14477386411004586,0.058345054041871694,-1,-0.022793237139477993,1.0,1.0,,
ENSG00000182551,38384,detect_continuous,1e-06,0.4560754481033764,0.12155432424811977,1,0.0029681045617553736,1.0,1.0,,
ENSG00000235078,38384,detect_continuous,1e-06,0.015397040433513963,0.06709186270640163,1,0.02238502801043416,1.0,1.0,,
ENSG00000242282,38384,detect_continuous,1e-06,0.021467278032513547,0.09504605763610124,1,0.08876609270214472,1.0,1.0,,
ENSG00000171865,38384,detect_continuous,1e-06,0.06450604418507712,0.0645988850043371,1,0.03801490357349939,1.0,1.0,,
ENSG00000234171,38384,detect_continuous,1e-06,0.04567007086285953,0.08267252474847668,1,0.04417588322794126,1.0,1.0,,
ENSG00000287126,38384,detect_continuous,1e-06,0.009743643184660275,0.06759361010242695,1,0.023342724285959477,1.0,1.0,low_coverage_expr,
ENSG00000171863,38384,detect_continuous,1e-06,0.7857180075031263,0.1797502981231413,1,0.03472960342826492,1.0,1.0,,
ENSG00000232835,38384,detect_continuous,1e-06,0.026000416840350146,0.12148543143627849,1,0.040844803119603354,1.0,1.0,,
ENSG00000151692,38384,detect_continuous,1e-06,0.06893497290537724,0.09258990121998746,-1,-0.06546503899939234,1.0,1.0,,
ENSG00000236790,38384,detect_continuous,1e-06,0.007555231346394331,0.08952266261125634,-1,-0.046363544011688504,1.0,0.7777777777777778,low_coverage_expr,
ENSG00000236008,38384,detect_continuous,1e-06,0.011489162150896206,0.10868950548437441,-1,-0.018811026128802446,1.0,1.0,,
ENSG00000235092,38384,detect_continuous,1e-06,0.018575448103376406,0.062876853268089,1,0.05477569598991513,1.0,1.0,,
ENSG00000115738,38384,detect_continuous,1e-06,0.26495414756148394,0.0820677687263265,1,0.07233604163294986,1.0,1.0,,
ENSG00000134313,38384,detect_continuous,1e-06,0.34147040433513964,0.08368444071069063,-1,-0.04659555202242713,1.0,1.0,,
ENSG00000143797,38384,detect_continuous,1e-06,0.20982701125468944,0.09446832189220773,1,0.06315470893869353,1.0,1.0,,
ENSG00000151693,38384,detect_continuous,1e-06,0.31270842017507294,0.06891102282087971,-1,-0.04124906193596935,1.0,1.0,,
ENSG00000119185,38384,detect_continuous,1e-06,0.32359837432263444,0.11296386364684814,-1,-0.10584938536996792,1.0,1.0,,
ENSG00000119203,38384,detect_continuous,1e-06,0.07409337223843268,0.05325983743045826,1,0.016842303068303248,1.0,1.0,,
ENSG00000134330,38384,detect_continuous,1e-06,0.1829668611921634,0.04046772881540077,-1,-0.02969578631593697,1.0,1.0,,
ENSG00000151694,38384,detect_continuous,1e-06,0.12315027094622759,0.07811108831568357,-1,-0.004942368213421597,1.0,1.0,,
ENSG00000271855,38384,detect_continuous,1e-06,0.024411213005418923,0.08673311603390366,1,0.0699667384791927,1.0,1.0,,
ENSG00000134308,38384,detect_continuous,1e-06,0.37390579408086705,0.0744068457644775,-1,-0.04274782620584637,1.0,1.0,,
ENSG00000115750,38384,detect_continuous,1e-06,0.0820654439349729,0.054720803601610184,1,0.0015320520712273202,1.0,1.0,,
ENSG00000269973,38384,detect_continuous,1e-06,0.012505210504376824,0.06708801784569828,1,0.046475158257573417,1.0,1.0,,
ENSG00000134317,38384,detect_continuous,1e-06,0.014459149645685702,0.09162614844332959,-1,-0.02700412581128478,1.0,1.0,,
ENSG00000260077,38384,detect_continuous,1e-06,0.01917465610671113,0.08714962522599368,1,0.06561471603536052,1.0,1.0,,
ENSG00000172059,38384,detect_continuous,1e-06,0.07781888286786161,0.07107843510134011,1,0.0498931328012784,1.0,1.0,,
ENSG00000271787,38384,detect_continuous,1e-06,0.060546060858691124,0.10258422945746083,1,0.09470800803889978,1.0,1.0,,
ENSG00000205795,38384,detect_continuous,1e-06,0.567345769070446,0.08467114800011327,-1,-0.00803717332609287,1.0,1.0,,
ENSG00000171848,38384,detect_continuous,1e-06,0.0324614422676115,0.13614789059726276,1,0.04297837827074528,1.0,1.0,,
ENSG00000115756,38384,detect_continuous,1e-06,0.15524697790746145,0.0355387244943915,-1,-0.010953766574248298,1.0,1.0,,
ENSG00000115758,38384,detect_continuous,1e-06,0.1259639433097124,0.052960714716797176,-1,-0.001361426518674499,1.0,1.0,,
ENSG00000115761,38384,detect_continuous,1e-06,0.1130939974989579,0.07377146348376905,-1,-0.01216362426776176,1.0,1.0,,
ENSG00000143870,38384,detect_continuous,1e-06,0.4656888286786161,0.05764493636285567,1,0.0145032949750874,1.0,1.0,,
ENSG00000162976,38384,detect_continuous,1e-06,0.050489787411421426,0.0792663145521456,1,0.025962371455605527,1.0,1.0,,
ENSG00000134318,38384,detect_continuous,1e-06,0.1875,0.08273022087948977,-1,-0.04571668593803567,1.0,1.0,,
ENSG00000169016,38384,detect_continuous,1e-06,0.041684035014589414,0.04835207646836329,1,0.02245032231898285,1.0,1.0,,
ENSG00000196208,38384,detect_continuous,1e-06,0.005601292205085452,0.10218268852622082,1,0.07816555795978981,1.0,0.7083333333333334,low_coverage_expr,
ENSG00000134324,38384,detect_continuous,1e-06,0.16535535639849938,0.06258084639448337,1,0.027969210463909606,1.0,1.0,,
ENSG00000224184,38384,detect_continuous,1e-06,0.02081596498541059,0.12158229181511271,-1,-0.10624803771499555,1.0,1.0,,
ENSG00000071575,38384,detect_continuous,1e-06,0.11984160066694456,0.09068568642497937,-1,-0.046799418918253614,1.0,1.0,,
ENSG00000230448,38384,detect_continuous,1e-06,0.013417048770320968,0.09851759745673598,1,0.00421186636867037,1.0,0.8472222222222222,,
ENSG00000162981,38384,detect_continuous,1e-06,0.031002501042100877,0.16677058208693887,1,0.14908088131288472,1.0,1.0,,
ENSG00000287291,38384,detect_continuous,1e-06,0.011046269278866195,0.05782385218683846,-1,-0.03657015586140828,1.0,0.5138888888888888,,
