gene,n_cells_total,expr_threshold_mode,expr_threshold_value,coverage_expr,spatial_score,spatial_sign,r_mean_bg,coverage_bg,coverage_fg,warnings,p_value
ENSG00000186377,38384,detect_continuous,1e-06,0.015865985827428094,0.13298959115808018,1,0.1075086305329346,1.0,1.0,,
ENSG00000162366,38384,detect_continuous,1e-06,0.11278136723634848,0.11628617142124337,1,0.03238232305611118,1.0,1.0,,
ENSG00000123473,38384,detect_continuous,1e-06,0.006956023343059608,0.16140168995798607,-1,-0.09511490547324,1.0,0.9861111111111112,low_coverage_expr,
ENSG00000162368,38384,detect_continuous,1e-06,0.22483326385994165,0.04135199014538187,-1,-0.035811401627613274,1.0,1.0,,
ENSG00000269113,38384,detect_continuous,1e-06,0.12398395164651939,0.12160389497845868,1,0.08925717699232336,1.0,1.0,,
ENSG00000132122,38384,detect_continuous,1e-06,0.17694872863693206,0.08633489849186493,-1,-0.03604598004853389,1.0,1.0,,
ENSG00000186094,38384,detect_continuous,1e-06,0.22673509795748228,0.16113287771686685,-1,-0.09926083173673582,1.0,1.0,,
ENSG00000162373,38384,detect_continuous,1e-06,0.08292517715714881,0.10394286175630706,1,0.07658051997249117,1.0,1.0,,
ENSG00000185104,38384,detect_continuous,1e-06,0.32393705710712795,0.1358120922754187,-1,-0.10767792811644,1.0,1.0,,
ENSG00000123080,38384,detect_continuous,1e-06,0.040355356398499374,0.12139061617297729,1,0.05722657185224811,1.0,1.0,,
ENSG00000123091,38384,detect_continuous,1e-06,0.16921112963734888,0.026874712691162435,1,0.011250178084688025,1.0,1.0,,
ENSG00000085831,38384,detect_continuous,1e-06,0.047936640266777825,0.054075979837654456,1,0.008944902236022297,1.0,1.0,,
ENSG00000085832,38384,detect_continuous,1e-06,0.2487494789495623,0.09277214345853341,-1,-0.05714359161335084,1.0,1.0,,
ENSG00000117859,38384,detect_continuous,1e-06,0.388208628595248,0.06517455661593505,-1,-0.06058163658779023,1.0,1.0,,
ENSG00000078618,38384,detect_continuous,1e-06,0.2130054189245519,0.0766569161909656,-1,-0.04673588186181172,1.0,1.0,,
ENSG00000117862,38384,detect_continuous,1e-06,0.1373488953730721,0.06035417120831423,1,0.02793954267049005,1.0,1.0,,
ENSG00000198841,38384,detect_continuous,1e-06,0.022587536473530637,0.0970456092525279,1,0.08386448708421573,1.0,1.0,,
ENSG00000134717,38384,detect_continuous,1e-06,0.25515839933305545,0.03147867182751689,1,0.002277744537848269,1.0,1.0,,
ENSG00000157077,38384,detect_continuous,1e-06,0.11270320967069612,0.08025943108683616,-1,-0.022565489843789678,1.0,1.0,,
ENSG00000154222,38384,detect_continuous,1e-06,0.048587953313880786,0.046790592136173294,1,0.029428374987368514,1.0,1.0,,
ENSG00000134748,38384,detect_continuous,1e-06,0.10350666944560233,0.08004408742135591,1,0.07100974049151396,1.0,1.0,,
ENSG00000134744,38384,detect_continuous,1e-06,0.2794654022509379,0.08647139562931318,-1,-0.04547337879997825,1.0,1.0,,
ENSG00000116157,38384,detect_continuous,1e-06,0.031784076698624424,0.1277877567217292,1,0.11758270117947417,1.0,1.0,,
ENSG00000162377,38384,detect_continuous,1e-06,0.027303042934556064,0.08573382855269526,1,0.05351186036006672,1.0,1.0,,
ENSG00000162378,38384,detect_continuous,1e-06,0.15647144643601502,0.0524861148528539,-1,-0.004080701853138553,1.0,1.0,,
ENSG00000121310,38384,detect_continuous,1e-06,0.34321592330137557,0.0450852750641833,-1,-0.031535054018875526,1.0,1.0,,
ENSG00000116171,38384,detect_continuous,1e-06,0.5005210504376824,0.0684390402158403,-1,-0.0005254999487113933,1.0,1.0,,
ENSG00000157184,38384,detect_continuous,1e-06,0.10038036681950813,0.1051980514892423,1,0.08541768140109701,1.0,1.0,,
ENSG00000162384,38384,detect_continuous,1e-06,0.1771310962901209,0.058327244605863734,1,0.0371402138413238,1.0,1.0,,
ENSG00000162385,38384,detect_continuous,1e-06,0.21576698624426843,0.04257150305403698,1,0.014024893572562805,1.0,1.0,,
ENSG00000226754,38384,detect_continuous,1e-06,0.006695498124218424,0.09542569302827053,1,0.047097110003484474,1.0,1.0,low_coverage_expr,
ENSG00000157193,38384,detect_continuous,1e-06,0.0093528553563985,0.10524748153370324,1,0.05368760369948384,1.0,1.0,low_coverage_expr,
ENSG00000058804,38384,detect_continuous,1e-06,0.06419341392246769,0.07670429360533719,1,0.0012714857140379175,1.0,1.0,,
ENSG00000058799,38384,detect_continuous,1e-06,0.061457899124635264,0.07425552356285353,1,0.05152872644202364,1.0,1.0,,
ENSG00000081870,38384,detect_continuous,1e-06,0.197842851187995,0.03830567294633661,-1,-0.0049988823463126275,1.0,1.0,,
ENSG00000116212,38384,detect_continuous,1e-06,0.05679449770737807,0.054147942793413395,1,0.02317156426070557,1.0,1.0,,
ENSG00000116209,38384,detect_continuous,1e-06,0.7229053772405168,0.12250837335630833,1,0.036329664907534115,1.0,1.0,,
ENSG00000116205,38384,detect_continuous,1e-06,0.040120883701542306,0.06122360755304327,1,0.039050291759978546,1.0,1.0,,
ENSG00000215883,38384,detect_continuous,1e-06,0.020216756982075864,0.09545746891380488,1,0.07534593394001038,1.0,1.0,,
ENSG00000116221,38384,detect_continuous,1e-06,0.1342225927469779,0.05490113922276617,1,0.04275733167073944,1.0,1.0,,
ENSG00000157216,38384,detect_continuous,1e-06,0.21858065860775322,0.036856359771155096,1,0.0009071272166498329,1.0,1.0,,
ENSG00000162390,38384,detect_continuous,1e-06,0.1928928720300125,0.11781503923479822,-1,-0.05882636439833887,1.0,1.0,,
ENSG00000162391,38384,detect_continuous,1e-06,0.005627344726969571,0.0919205834483601,-1,-0.028001944570537174,1.0,0.9166666666666666,low_coverage_expr,
ENSG00000184313,38384,detect_continuous,1e-06,0.10788349312213422,0.12334561425589832,1,0.021770626657107814,1.0,1.0,,
ENSG00000243725,38384,detect_continuous,1e-06,0.0765423092955398,0.06748835969243021,1,0.04034210925177094,1.0,1.0,,
ENSG00000162396,38384,detect_continuous,1e-06,0.01818466027511463,0.06777011955314625,1,0.04793994944727104,1.0,1.0,,
ENSG00000006555,38384,detect_continuous,1e-06,0.023968320133388912,0.0442281832670451,1,0.005774505652873975,1.0,1.0,,
ENSG00000116133,38384,detect_continuous,1e-06,0.1626979991663193,0.0707212209099347,-1,-0.04249187853114769,1.0,1.0,,
ENSG00000143001,38384,detect_continuous,1e-06,0.2212380158399333,0.06757413675778974,1,0.022765229202285686,1.0,1.0,,
ENSG00000162399,38384,detect_continuous,1e-06,0.1955502292621926,0.1215718724250529,1,0.10320971768628681,1.0,1.0,,
ENSG00000162402,38384,detect_continuous,1e-06,0.34345039599833266,0.11027584922034832,-1,-0.09051915498741232,1.0,1.0,,
ENSG00000260971,38384,detect_continuous,1e-06,0.02542726135889954,0.13968111957395263,-1,-0.05361974942453851,1.0,1.0,,
ENSG00000162407,38384,detect_continuous,1e-06,0.2211077532305127,0.06303631174815266,1,0.023318460775239254,1.0,1.0,,
ENSG00000162409,38384,detect_continuous,1e-06,0.42569820758649435,0.07387283056273683,-1,-0.05514546550229042,1.0,1.0,,
ENSG00000187889,38384,detect_continuous,1e-06,0.007529178824510213,0.1620531753643722,-1,-0.0696011824976533,1.0,0.9583333333333334,low_coverage_expr,
ENSG00000173406,38384,detect_continuous,1e-06,0.13289391413088786,0.15891106266347813,-1,-0.03456082574393729,1.0,1.0,,
ENSG00000162600,38384,detect_continuous,1e-06,0.17449979157982493,0.06205108505944913,1,0.015949543527039246,1.0,1.0,,
ENSG00000184292,38384,detect_continuous,1e-06,0.37862130054189247,0.13650002022289912,-1,-0.10392060275235128,1.0,1.0,,
ENSG00000162601,38384,detect_continuous,1e-06,0.19466444351813256,0.09915229332235939,-1,-0.039508177186669206,1.0,1.0,,
ENSG00000283445,38384,detect_continuous,1e-06,0.014068361817423927,0.1545511203729293,-1,-0.026095926878289447,1.0,1.0,,
ENSG00000177606,38384,detect_continuous,1e-06,0.19250208420175072,0.09913577383380807,1,0.028040518998222106,1.0,1.0,,
ENSG00000234807,38384,detect_continuous,1e-06,0.036447478115881615,0.08273596487795876,-1,-0.06685556152701956,1.0,1.0,,
ENSG00000232453,38384,detect_continuous,1e-06,0.011358899541475615,0.11401287239484119,1,0.07244037457399682,1.0,1.0,,
ENSG00000237352,38384,detect_continuous,1e-06,0.006434972905377241,0.06486279015441924,1,0.02258494883036644,1.0,0.9444444444444444,low_coverage_expr,
ENSG00000172456,38384,detect_continuous,1e-06,0.14310650270946226,0.09908653102652362,-1,-0.07897783572401548,1.0,1.0,,
ENSG00000134709,38384,detect_continuous,1e-06,0.2203522300958733,0.04599064846613727,-1,-0.017769837155570137,1.0,1.0,,
ENSG00000162599,38384,detect_continuous,1e-06,0.35478324301792413,0.11810180965780906,-1,-0.07128999991404876,1.0,1.0,,
ENSG00000162604,38384,detect_continuous,1e-06,0.26240100041684034,0.04909469230327327,-1,-0.008315339282049548,1.0,1.0,,
ENSG00000271200,38384,detect_continuous,1e-06,0.03128907878282618,0.09559095470939659,1,0.06408835480021771,1.0,1.0,,
ENSG00000132849,38384,detect_continuous,1e-06,0.469622759483118,0.13804742876666556,-1,-0.08372209878236271,1.0,1.0,,
ENSG00000162607,38384,detect_continuous,1e-06,0.10996769487286369,0.07320101514298061,1,0.024881885779395832,1.0,1.0,,
ENSG00000116641,38384,detect_continuous,1e-06,0.14474781158816175,0.10099175514128259,-1,-0.03893422795819705,1.0,1.0,,
ENSG00000132855,38384,detect_continuous,1e-06,0.0989214255939975,0.11140228343258247,1,0.043523630472940826,1.0,1.0,,
ENSG00000125703,38384,detect_continuous,1e-06,0.09576907044601918,0.05649555069592609,1,0.007418257962742094,1.0,1.0,,
ENSG00000229537,38384,detect_continuous,1e-06,0.023238849520633598,0.16540219831089698,1,0.1276142612139222,1.0,1.0,,
ENSG00000088035,38384,detect_continuous,1e-06,0.06896102542726136,0.07169482306604415,1,0.018433050918515874,1.0,1.0,,
ENSG00000142856,38384,detect_continuous,1e-06,0.16676219258024177,0.048593608990909545,-1,-0.024011885093398848,1.0,1.0,,
ENSG00000203965,38384,detect_continuous,1e-06,0.07873072113380575,0.05961071364887359,1,0.014424220479197824,1.0,1.0,,
ENSG00000116652,38384,detect_continuous,1e-06,0.013885994164235098,0.09521529962499393,1,0.01594278982434836,1.0,1.0,,
ENSG00000079739,38384,detect_continuous,1e-06,0.19244997915798248,0.06436729221000585,-1,-0.03785241263216185,1.0,1.0,,
ENSG00000185483,38384,detect_continuous,1e-06,0.04639954147561484,0.15406901733938644,-1,-0.11171722419722924,1.0,1.0,,
ENSG00000284928,38384,detect_continuous,1e-06,0.006226552730304293,0.1268091997586869,1,0.09882772280422772,1.0,1.0,low_coverage_expr,
ENSG00000177414,38384,detect_continuous,1e-06,0.008883909962484369,0.06219934583146121,-1,-0.004860800819031759,1.0,0.8055555555555556,low_coverage_expr,
ENSG00000158966,38384,detect_continuous,1e-06,0.012427052938724469,0.1762467148604725,-1,-0.1292620213170507,1.0,1.0,,
ENSG00000162437,38384,detect_continuous,1e-06,0.110254272613589,0.08973423484928968,-1,-0.034439830224762435,1.0,1.0,,
ENSG00000162434,38384,detect_continuous,1e-06,0.3438411838265944,0.08845825641414592,-1,-0.07337207993519938,1.0,1.0,,
ENSG00000162433,38384,detect_continuous,1e-06,0.09363276365152147,0.06228380299687522,1,0.011338393926737848,1.0,1.0,,
ENSG00000116675,38384,detect_continuous,1e-06,0.07828782826177574,0.08348440769437807,-1,-0.045398565926317,1.0,1.0,,
ENSG00000213625,38384,detect_continuous,1e-06,0.4023290954564402,0.05064355531371994,-1,-0.021988252114415803,1.0,1.0,,
ENSG00000116678,38384,detect_continuous,1e-06,0.08526990412671946,0.08854470948563782,-1,-0.01566950849628325,1.0,1.0,,
ENSG00000184588,38384,detect_continuous,1e-06,0.00612234264276782,0.15743981822520925,-1,-0.05974040490864496,1.0,0.9722222222222222,low_coverage_expr,
ENSG00000118473,38384,detect_continuous,1e-06,0.37320237598999584,0.13989721749150288,-1,-0.03633817707464393,1.0,1.0,,
ENSG00000248458,38384,detect_continuous,1e-06,0.006461025427261359,0.07044157539094134,1,0.028297067464431485,1.0,0.7222222222222222,low_coverage_expr,
ENSG00000152763,38384,detect_continuous,1e-06,0.11411004585243852,0.0782227212423839,-1,-0.02488107133709848,1.0,1.0,,
ENSG00000198160,38384,detect_continuous,1e-06,0.2470039599833264,0.04889977736722062,-1,-0.031191146920486208,1.0,1.0,,
ENSG00000116704,38384,detect_continuous,1e-06,0.10298561900791997,0.07543379106562753,1,0.027612972991545925,1.0,1.0,,
ENSG00000142864,38384,detect_continuous,1e-06,0.4164235097957482,0.06414610472906729,-1,-0.03343406468958613,1.0,1.0,,
ENSG00000116717,38384,detect_continuous,1e-06,0.22399958315964985,0.09523658983482106,1,0.07027839147877564,1.0,1.0,,
ENSG00000172380,38384,detect_continuous,1e-06,0.23249270529387245,0.04788645430174545,-1,-0.02722035254690105,1.0,1.0,,
ENSG00000232284,38384,detect_continuous,1e-06,0.06153605669028762,0.10020397935561909,1,0.00437854152133002,1.0,1.0,,
ENSG00000162595,38384,detect_continuous,1e-06,0.08594726969570654,0.2021806607141428,1,0.2009792641404309,1.0,1.0,,
ENSG00000116729,38384,detect_continuous,1e-06,0.4812421842434348,0.06526464475504087,-1,-0.03030683088718687,1.0,1.0,,
ENSG00000066557,38384,detect_continuous,1e-06,0.08724989578991246,0.057273648460117225,1,0.006285865185740338,1.0,1.0,,
ENSG00000116754,38384,detect_continuous,1e-06,0.4505523134639433,0.07579512207941158,-1,-0.029038292069969034,1.0,1.0,,
ENSG00000118454,38384,detect_continuous,1e-06,0.12916840350145894,0.07524955671395944,-1,-0.01671281468904494,1.0,1.0,,
ENSG00000197568,38384,detect_continuous,1e-06,0.0731294289287203,0.091711730585837,1,0.0848745139113206,1.0,1.0,,
ENSG00000116761,38384,detect_continuous,1e-06,0.04319508128386828,0.1102411545000178,1,0.1067121855371389,1.0,1.0,,
ENSG00000229051,38384,detect_continuous,1e-06,0.010525218841183827,0.10825748726790256,1,0.033299407176766466,1.0,1.0,,
ENSG00000050628,38384,detect_continuous,1e-06,0.6357336390162568,0.16068288655625937,-1,-0.1276480583700337,1.0,1.0,,
ENSG00000235782,38384,detect_continuous,1e-06,0.029934347644852023,0.12629069848559807,1,0.052345148188412294,1.0,1.0,,
ENSG00000235079,38384,detect_continuous,1e-06,0.01623072113380575,0.12408426599217345,1,0.05548511058406122,1.0,1.0,,
ENSG00000132485,38384,detect_continuous,1e-06,0.3619216340141726,0.07642003569750937,-1,-0.010514218424660986,1.0,1.0,,
ENSG00000229956,38384,detect_continuous,1e-06,0.13870362651104626,0.11021881116091753,-1,-0.04939826152257508,1.0,1.0,,
ENSG00000172260,38384,detect_continuous,1e-06,0.04413297207169654,0.10328826709902075,1,0.0012853209759441876,1.0,1.0,,
ENSG00000286863,38384,detect_continuous,1e-06,0.041579824927052936,0.07826680090525083,1,0.010932088701343453,1.0,1.0,,
ENSG00000162620,38384,detect_continuous,1e-06,0.05947790746144227,0.05352896963665713,1,0.04235970102833479,1.0,1.0,,
ENSG00000254685,38384,detect_continuous,1e-06,0.11708003334722801,0.054103992262035515,1,0.022369386027031615,1.0,1.0,,
