gene,n_cells_total,expr_threshold_mode,expr_threshold_value,coverage_expr,spatial_score,spatial_sign,r_mean_bg,coverage_bg,coverage_fg,warnings,p_value
ENSG00000145725,38384,detect_continuous,1e-06,0.24947894956231764,0.08907677235005348,-1,-0.044772265669584733,1.0,1.0,,
ENSG00000181751,38384,detect_continuous,1e-06,0.0283451438099208,0.05711110290856715,-1,-0.00025552648205358624,1.0,1.0,,
ENSG00000112874,38384,detect_continuous,1e-06,0.1523551479783243,0.05097703204171427,1,0.02712630036532773,1.0,1.0,,
ENSG00000251027,38384,detect_continuous,1e-06,0.01755939974989579,0.09133698388645702,-1,-0.04205999931622636,1.0,0.6111111111111112,,
ENSG00000184349,38384,detect_continuous,1e-06,0.4438568153397249,0.15901551493298435,-1,-0.12055751972421477,1.0,0.8611111111111112,,
ENSG00000145743,38384,detect_continuous,1e-06,0.34699353897457275,0.138291130999468,-1,-0.10240520702505411,1.0,1.0,,
ENSG00000286503,38384,detect_continuous,1e-06,0.010447061275531471,0.11274462495312218,-1,-0.03234939298534044,1.0,0.6805555555555556,,
ENSG00000272523,38384,detect_continuous,1e-06,0.07542205085452272,0.10448647652115046,1,0.09364273741254696,1.0,1.0,,
ENSG00000151422,38384,detect_continuous,1e-06,0.2237911629845769,0.13585901634921327,-1,-0.09443313440112994,1.0,1.0,,
ENSG00000249476,38384,detect_continuous,1e-06,0.009873905794080868,0.12012337477774895,-1,-0.015263683290884213,1.0,0.9861111111111112,low_coverage_expr,
ENSG00000198961,38384,detect_continuous,1e-06,0.3415225093789079,0.027096270594715897,-1,-0.007468511618975273,1.0,1.0,,
ENSG00000112893,38384,detect_continuous,1e-06,0.2871248436848687,0.09802144818888964,-1,-0.06529182610123113,1.0,1.0,,
ENSG00000186952,38384,detect_continuous,1e-06,0.2009691538140892,0.09879343333073348,-1,-0.055228949570906086,1.0,1.0,,
ENSG00000164209,38384,detect_continuous,1e-06,0.17470821175489787,0.05747790792883952,-1,-0.004637260500769685,1.0,1.0,,
ENSG00000134987,38384,detect_continuous,1e-06,0.10762296790329304,0.061866583247321826,1,0.013308283738656822,1.0,1.0,,
ENSG00000164211,38384,detect_continuous,1e-06,0.05231346394330971,0.06694594437168111,1,0.031722890302268526,1.0,1.0,,
ENSG00000246859,38384,detect_continuous,1e-06,0.014146519383076282,0.10284285874996231,1,0.0008999170122723288,1.0,1.0,,
ENSG00000134986,38384,detect_continuous,1e-06,0.12994997915798248,0.06540715591376947,1,0.01416108649090684,1.0,1.0,,
ENSG00000129595,38384,detect_continuous,1e-06,0.2152980408503543,0.16112954418243003,-1,-0.1277422057243568,1.0,1.0,,
ENSG00000224032,38384,detect_continuous,1e-06,0.18447790746144227,0.054751075043245244,1,0.0030908786954602302,1.0,1.0,,
ENSG00000278921,38384,detect_continuous,1e-06,0.008336807002917883,0.07043944594862626,1,0.028974151441058513,1.0,1.0,low_coverage_expr,
ENSG00000134982,38384,detect_continuous,1e-06,0.19680075031263025,0.08000979580104467,-1,-0.03369959306929974,1.0,1.0,,
ENSG00000153037,38384,detect_continuous,1e-06,0.18729157982492706,0.032801105285892716,-1,-0.006302897312317626,1.0,1.0,,
ENSG00000129625,38384,detect_continuous,1e-06,0.49609212171738226,0.07758956345145478,-1,-0.02599446965569743,1.0,1.0,,
ENSG00000172795,38384,detect_continuous,1e-06,0.1454251771571488,0.07447607957146682,-1,-0.037191486766323355,1.0,1.0,,
ENSG00000171444,38384,detect_continuous,1e-06,0.07224364318466027,0.09720984950963962,-1,-0.017267574200455462,1.0,1.0,,
ENSG00000047188,38384,detect_continuous,1e-06,0.17160796165068778,0.09559787267332834,-1,-0.040051439187794385,1.0,1.0,,
ENSG00000080709,38384,detect_continuous,1e-06,0.012036265110462692,0.08745885681878321,1,0.04942284305451628,1.0,1.0,,
ENSG00000164219,38384,detect_continuous,1e-06,0.13242496873697374,0.050895814655370505,1,0.008040097802369936,1.0,1.0,,
