gene,n_cells_total,expr_threshold_mode,expr_threshold_value,coverage_expr,spatial_score,spatial_sign,r_mean_bg,coverage_bg,coverage_fg,warnings,p_value
ENSG00000228696,38384,detect_continuous,1e-06,0.041918507711546475,0.07320257209746427,-1,-0.002875092855461992,1.0,1.0,,
ENSG00000176681,38384,detect_continuous,1e-06,0.006721550646102543,0.1378787624308313,-1,-0.021331122351684145,1.0,0.9583333333333334,low_coverage_expr,
ENSG00000238083,38384,detect_continuous,1e-06,0.03337328053355565,0.08650987744594356,-1,-0.007780966879449908,1.0,1.0,,
ENSG00000185829,38384,detect_continuous,1e-06,0.06309920800333473,0.08789225330500938,1,0.0009089671012329623,1.0,1.0,,
ENSG00000232300,38384,detect_continuous,1e-06,0.008988120050020842,0.101263383877253,1,0.014845410771260035,1.0,1.0,low_coverage_expr,
ENSG00000073969,38384,detect_continuous,1e-06,0.11468320133388912,0.05627848867128148,1,0.007273398308549197,1.0,1.0,,
ENSG00000261886,38384,detect_continuous,1e-06,0.006643393080450187,0.08439564370016212,1,0.04271571377218874,1.0,0.9861111111111112,low_coverage_expr,
ENSG00000108433,38384,detect_continuous,1e-06,0.10470508545227178,0.05543693087130557,1,0.03863623513953413,1.0,1.0,,
ENSG00000262879,38384,detect_continuous,1e-06,0.1278397248853689,0.0723739722104438,-1,-0.0015822082241402817,1.0,1.0,,
ENSG00000004897,38384,detect_continuous,1e-06,0.14068361817423927,0.08092995807184206,-1,-0.04708915571877226,1.0,1.0,,
ENSG00000262265,38384,detect_continuous,1e-06,0.0106294289287203,0.11259156184034988,1,0.034619069974488666,1.0,1.0,,
ENSG00000259207,38384,detect_continuous,1e-06,0.016360983743226344,0.17975811891268564,-1,-0.1133708698663492,1.0,0.7916666666666666,,
ENSG00000263293,38384,detect_continuous,1e-06,0.00950917048770321,0.11751809968185203,1,0.005882222310431316,1.0,0.9166666666666666,low_coverage_expr,
ENSG00000178852,38384,detect_continuous,1e-06,0.07107127969987495,0.10618025880462946,-1,-0.01721690401560091,1.0,1.0,,
ENSG00000253347,38384,detect_continuous,1e-06,0.014745727386411004,0.11752395436011662,-1,-0.011586905090392095,1.0,0.875,,
ENSG00000141279,38384,detect_continuous,1e-06,0.2868382659441434,0.06912888315119878,-1,-0.03647954470195955,1.0,1.0,,
ENSG00000263766,38384,detect_continuous,1e-06,0.029751979991663194,0.0917595807662922,1,0.019114664754047668,1.0,1.0,,
ENSG00000108424,38384,detect_continuous,1e-06,0.2541684035014589,0.04374844826136338,-1,-0.025117971630423713,1.0,1.0,,
ENSG00000198933,38384,detect_continuous,1e-06,0.023759899958315966,0.09134160496060865,1,0.04550164513555098,1.0,1.0,,
ENSG00000006025,38384,detect_continuous,1e-06,0.024202792830345977,0.07945882952565018,1,0.048564528549307755,1.0,1.0,,
ENSG00000159111,38384,detect_continuous,1e-06,0.07617757398916215,0.09090391231469945,1,0.061043448045458325,1.0,1.0,,
ENSG00000141295,38384,detect_continuous,1e-06,0.08540016673614007,0.06994070449106886,1,0.056971716416122246,1.0,1.0,,
ENSG00000264920,38384,detect_continuous,1e-06,0.12380158399333055,0.09056829362161467,1,0.06260949426294354,1.0,1.0,,
ENSG00000167182,38384,detect_continuous,1e-06,0.05760212588578575,0.08538420865753783,1,0.07399773207159864,1.0,1.0,,
ENSG00000234494,38384,detect_continuous,1e-06,0.010551271363067945,0.07762770401491294,-1,-0.013178728474335375,1.0,1.0,,
ENSG00000108439,38384,detect_continuous,1e-06,0.14011046269278865,0.06961919551128459,1,0.049620604340575386,1.0,1.0,,
ENSG00000167183,38384,detect_continuous,1e-06,0.168794289287203,0.058017193881103005,1,0.049404936769049716,1.0,1.0,,
ENSG00000108465,38384,detect_continuous,1e-06,0.18176844518549395,0.05735036772198407,-1,-0.010298131512023292,1.0,1.0,,
ENSG00000005243,38384,detect_continuous,1e-06,0.04283034597749062,0.06617999917441837,1,0.01888935199554715,1.0,1.0,,
ENSG00000263412,38384,detect_continuous,1e-06,0.0141725719049604,0.07493360634385897,1,0.055532428511349666,1.0,1.0,,
ENSG00000082641,38384,detect_continuous,1e-06,0.3703626511046269,0.04043736413759553,1,0.011749650883715311,1.0,1.0,,
ENSG00000108468,38384,detect_continuous,1e-06,0.16689245518966236,0.03147194855789586,1,0.00847406905957211,1.0,1.0,,
ENSG00000002919,38384,detect_continuous,1e-06,0.038114839516465195,0.051811877379459886,1,0.04052353664937548,1.0,1.0,,
