gene,n_cells_total,expr_threshold_mode,expr_threshold_value,coverage_expr,spatial_score,spatial_sign,r_mean_bg,coverage_bg,coverage_fg,warnings,p_value
ENSG00000166352,38384,detect_continuous,1e-06,0.15946748645268863,0.04891046744352537,-1,-0.02782690337157355,1.0,1.0,,
ENSG00000285751,38384,detect_continuous,1e-06,0.005288661942476031,0.07301716594133965,-1,-0.02343320469620463,1.0,0.5,low_coverage_expr,
ENSG00000166181,38384,detect_continuous,1e-06,0.19086077532305126,0.04006170180819446,-1,-0.010645225305181099,1.0,1.0,,
ENSG00000052841,38384,detect_continuous,1e-06,0.30054189245518964,0.11172268332980961,-1,-0.03513593643721164,1.0,1.0,,
ENSG00000283341,38384,detect_continuous,1e-06,0.01451125468945394,0.10365705433019445,1,0.04902927637282325,1.0,1.0,,
ENSG00000149084,38384,detect_continuous,1e-06,0.326359941642351,0.04707445419047308,1,0.02376006556489446,1.0,1.0,,
ENSG00000246250,38384,detect_continuous,1e-06,0.007398916215089621,0.08483837084494279,1,0.058065092854312224,1.0,1.0,low_coverage_expr,
ENSG00000166199,38384,detect_continuous,1e-06,0.055075031263026264,0.049518624896276946,-1,-0.005030794141658406,1.0,1.0,,
ENSG00000110455,38384,detect_continuous,1e-06,0.03785431429762401,0.07982571146549854,1,0.036506175121463494,1.0,1.0,,
ENSG00000151348,38384,detect_continuous,1e-06,0.11546477699041267,0.07645988939846306,1,0.011619970214968387,1.0,1.0,,
ENSG00000085117,38384,detect_continuous,1e-06,0.09227803251354731,0.07925950733003027,1,0.03711683865180474,1.0,1.0,,
ENSG00000175274,38384,detect_continuous,1e-06,0.006851813255523135,0.16023145435124198,-1,-0.12622270264284038,1.0,0.9722222222222222,low_coverage_expr,
ENSG00000019485,38384,detect_continuous,1e-06,0.02998645268862026,0.059337515390375316,1,0.0028516358298749495,1.0,1.0,,
ENSG00000019505,38384,detect_continuous,1e-06,0.15066173405585662,0.11515707195809001,1,0.09758759573513129,1.0,1.0,,
ENSG00000254427,38384,detect_continuous,1e-06,0.023082534389328887,0.10914113562321545,1,0.09665305992550796,1.0,1.0,,
ENSG00000181830,38384,detect_continuous,1e-06,0.015813880783659858,0.07100269088269968,1,0.046242297733013756,1.0,1.0,,
ENSG00000121671,38384,detect_continuous,1e-06,0.09016777824093372,0.08628938323931828,1,0.07568638068885539,1.0,1.0,,
ENSG00000121653,38384,detect_continuous,1e-06,0.09428407669862443,0.11788110394406588,1,0.10716682093334458,1.0,1.0,,
ENSG00000121680,38384,detect_continuous,1e-06,0.11473530637765736,0.07356977045047444,1,0.05977115922248366,1.0,1.0,,
ENSG00000165905,38384,detect_continuous,1e-06,0.13466548561900793,0.09947992624836115,1,0.07203974337947004,1.0,1.0,,
ENSG00000135365,38384,detect_continuous,1e-06,0.17825135473113798,0.1139428977629308,-1,-0.05824237795788112,1.0,1.0,,
ENSG00000149091,38384,detect_continuous,1e-06,0.05705502292621926,0.06556567198170435,1,0.04539217388037071,1.0,1.0,,
ENSG00000110492,38384,detect_continuous,1e-06,0.05723739057940809,0.12282099270106965,-1,-0.046963841613641887,1.0,1.0,,
ENSG00000110497,38384,detect_continuous,1e-06,0.11199979157982493,0.07823943293647298,-1,-0.043008126720395,1.0,1.0,,
ENSG00000285658,38384,detect_continuous,1e-06,0.012609420591913298,0.06423202825322272,1,0.014061546744640888,1.0,1.0,,
ENSG00000180423,38384,detect_continuous,1e-06,0.0070862859524802,0.08808058626081879,1,0.05387593437844356,1.0,1.0,low_coverage_expr,
ENSG00000175224,38384,detect_continuous,1e-06,0.08568674447686536,0.06880251109159875,1,0.05817215359775693,1.0,1.0,,
ENSG00000175220,38384,detect_continuous,1e-06,0.09498749478949563,0.06647696499235095,1,0.055849997785433154,1.0,1.0,,
