gene,n_cells_total,expr_threshold_mode,expr_threshold_value,coverage_expr,spatial_score,spatial_sign,r_mean_bg,coverage_bg,coverage_fg,warnings,p_value
ENSG00000158417,38384,detect_continuous,1e-06,0.2876719466444352,0.03727924379012194,-1,-0.02706664821523715,1.0,1.0,,
ENSG00000135945,38384,detect_continuous,1e-06,0.19857232180075032,0.1047561341090966,-1,-0.0625624118436391,1.0,1.0,,
ENSG00000144218,38384,detect_continuous,1e-06,0.006461025427261359,0.1544935506295192,-1,-0.010656519546594582,1.0,0.9861111111111112,low_coverage_expr,
ENSG00000170500,38384,detect_continuous,1e-06,0.11663714047519799,0.09488776861074555,1,0.05425735162403458,1.0,1.0,,
ENSG00000115526,38384,detect_continuous,1e-06,0.01935702375989996,0.06050184952620475,1,0.046152644526546105,1.0,1.0,,
ENSG00000115539,38384,detect_continuous,1e-06,0.09412776156731972,0.09035176737610971,1,0.057256268994313304,1.0,1.0,,
ENSG00000170485,38384,detect_continuous,1e-06,0.02639120466861192,0.11375205158706829,-1,-0.008543063507456598,1.0,1.0,,
ENSG00000071082,38384,detect_continuous,1e-06,0.44234576907044604,0.08535100506925204,1,0.011170722346391928,1.0,1.0,,
ENSG00000204634,38384,detect_continuous,1e-06,0.11533451438099208,0.10956585158966561,-1,-0.07093239837940667,1.0,1.0,,
ENSG00000272902,38384,detect_continuous,1e-06,0.00854522717799083,0.08569443163968891,1,0.060023063151892736,1.0,1.0,low_coverage_expr,
ENSG00000158435,38384,detect_continuous,1e-06,0.10144852021675699,0.055812444343338284,1,0.039997917503649866,1.0,1.0,,
ENSG00000163162,38384,detect_continuous,1e-06,0.168351396415173,0.09459203787365529,-1,-0.03143193965039151,1.0,1.0,,
ENSG00000071054,38384,detect_continuous,1e-06,0.09959879116298458,0.11096335696166781,-1,-0.060733144644523125,1.0,1.0,,
ENSG00000281162,38384,detect_continuous,1e-06,0.013912046686119216,0.07014936903445637,1,0.037020709550372746,1.0,1.0,,
ENSG00000115590,38384,detect_continuous,1e-06,0.07995518966235932,0.06841245714034502,1,0.03429481893182246,1.0,1.0,,
ENSG00000115594,38384,detect_continuous,1e-06,0.08777094622759483,0.08619619145775353,1,0.07780453871059176,1.0,1.0,,
ENSG00000115598,38384,detect_continuous,1e-06,0.04996873697373906,0.10140893368669712,1,0.07178039860211603,1.0,1.0,,
ENSG00000115616,38384,detect_continuous,1e-06,0.007659441433930805,0.10523775025212491,-1,-0.047448507004944636,1.0,0.6388888888888888,low_coverage_expr,
ENSG00000135953,38384,detect_continuous,1e-06,0.025896206752813674,0.06844957419540688,1,0.028737718301661757,1.0,1.0,,
ENSG00000170417,38384,detect_continuous,1e-06,0.023421217173822426,0.07562166730417037,1,0.016441091974842535,1.0,1.0,,
ENSG00000256637,38384,detect_continuous,1e-06,0.08357649020425177,0.13369543539304,-1,-0.015054735831955391,1.0,1.0,,
ENSG00000233639,38384,detect_continuous,1e-06,0.4177782409337224,0.08655260283322593,-1,-0.0769416530546676,1.0,1.0,,
ENSG00000269707,38384,detect_continuous,1e-06,0.1751511046269279,0.05722623035284775,-1,-0.002665702825369461,1.0,1.0,,
ENSG00000198914,38384,detect_continuous,1e-06,0.4906992496873697,0.050688246463624756,1,0.011560283618216436,1.0,1.0,,
ENSG00000229743,38384,detect_continuous,1e-06,0.344857232180075,0.0611405721959333,-1,-0.0170138258226462,1.0,1.0,,
ENSG00000224509,38384,detect_continuous,1e-06,0.012739683201333889,0.0843805597361907,1,0.06101424422294629,1.0,1.0,,
ENSG00000135972,38384,detect_continuous,1e-06,0.1866663192997082,0.0556237120928354,-1,-0.03049737363782544,1.0,1.0,,
ENSG00000135966,38384,detect_continuous,1e-06,0.05906106711129638,0.06783177958948874,1,0.047986684348513796,1.0,1.0,,
ENSG00000272994,38384,detect_continuous,1e-06,0.040667986661108796,0.08922818120046193,1,0.06029369439094766,1.0,1.0,,
ENSG00000135974,38384,detect_continuous,1e-06,0.10392350979574823,0.06399884415180872,1,0.04348984306066519,1.0,1.0,,
ENSG00000115641,38384,detect_continuous,1e-06,0.04488849520633598,0.1691337429150078,-1,-0.12731523046390766,1.0,1.0,,
ENSG00000071051,38384,detect_continuous,1e-06,0.09246040016673614,0.05227082358385993,-1,-0.008969984510294503,1.0,1.0,,
ENSG00000119147,38384,detect_continuous,1e-06,0.05043768236765319,0.14863788867614403,1,0.13339151982094685,1.0,1.0,,
ENSG00000115652,38384,detect_continuous,1e-06,0.3980825343893289,0.09513898899660624,-1,-0.07025296238505345,1.0,1.0,,
ENSG00000144057,38384,detect_continuous,1e-06,0.009457065443934973,0.10261575992258498,1,0.07086161972739378,1.0,1.0,low_coverage_expr,
ENSG00000224568,38384,detect_continuous,1e-06,0.015501250521050438,0.11065514319038051,1,0.061433545921434955,1.0,1.0,,
ENSG00000225328,38384,detect_continuous,1e-06,0.024802000833680702,0.11222045379116935,-1,-0.02702537256276163,1.0,0.9166666666666666,,
ENSG00000198203,38384,detect_continuous,1e-06,0.41103063776573573,0.07783200564715802,1,0.01146430781328342,1.0,1.0,,
ENSG00000198075,38384,detect_continuous,1e-06,0.06427157148812004,0.06410820999146175,1,0.004356632682067584,1.0,1.0,,
ENSG00000135968,38384,detect_continuous,1e-06,0.38667152980408503,0.051070526179082885,-1,-0.03805891672804785,1.0,1.0,,
ENSG00000214184,38384,detect_continuous,1e-06,0.01174968736973739,0.1200770327925338,-1,-0.03948829218277968,1.0,0.9583333333333334,,
ENSG00000169756,38384,detect_continuous,1e-06,0.21253647353063776,0.10014783141461438,-1,-0.07770351667796997,1.0,1.0,,
ENSG00000153201,38384,detect_continuous,1e-06,0.31325552313463945,0.04366484932607699,-1,-0.01724765788138651,1.0,1.0,,
ENSG00000163006,38384,detect_continuous,1e-06,0.0415277198832847,0.09081510133263568,-1,-0.03846195173469566,1.0,1.0,,
ENSG00000186522,38384,detect_continuous,1e-06,0.1667882451021259,0.050336049085966963,-1,-0.03894908714140117,1.0,1.0,,
ENSG00000198142,38384,detect_continuous,1e-06,0.05121925802417674,0.08456336347269924,1,0.06058829932130832,1.0,1.0,,
ENSG00000015568,38384,detect_continuous,1e-06,0.008988120050020842,0.09192132442238972,1,0.026349176231127765,1.0,1.0,low_coverage_expr,
ENSG00000204588,38384,detect_continuous,1e-06,0.01143705710712797,0.1125198979648934,1,0.09156819389298737,1.0,1.0,,
ENSG00000144061,38384,detect_continuous,1e-06,0.09342434347644853,0.05989948893629341,1,0.029101167343902962,1.0,1.0,,
ENSG00000175701,38384,detect_continuous,1e-06,0.308982909545644,0.06573740192013652,-1,-0.005561850856272096,1.0,1.0,,
ENSG00000175772,38384,detect_continuous,1e-06,0.03394643601500625,0.11235269068509507,1,0.08700624317805462,1.0,1.0,,
ENSG00000153093,38384,detect_continuous,1e-06,0.009847853272196748,0.10788244458798617,1,0.004213004033587641,1.0,0.9444444444444444,low_coverage_expr,
ENSG00000172965,38384,detect_continuous,1e-06,0.11843476448520217,0.08308693621033435,1,0.016045778479240696,1.0,1.0,,
ENSG00000153094,38384,detect_continuous,1e-06,0.1160639849937474,0.06485756223990893,1,0.03029750734685477,1.0,1.0,,
ENSG00000280878,38384,detect_continuous,1e-06,0.006695498124218424,0.06052386434984979,-1,-0.017419707745982425,1.0,0.5555555555555556,low_coverage_expr,
ENSG00000153107,38384,detect_continuous,1e-06,0.08170070862859524,0.06032404279161288,-1,-0.014245363667733761,1.0,1.0,,
ENSG00000153208,38384,detect_continuous,1e-06,0.12140475197999166,0.1281736273680733,1,0.10040465710403229,1.0,1.0,,
ENSG00000153214,38384,detect_continuous,1e-06,0.08896936223426427,0.06524930995865974,1,0.017034592722115896,1.0,1.0,,
ENSG00000144161,38384,detect_continuous,1e-06,0.09952063359733222,0.06773974619324243,1,0.03277611347351502,1.0,1.0,,
ENSG00000188177,38384,detect_continuous,1e-06,0.14612859524802002,0.07033511345587466,-1,-0.009587613468273512,1.0,1.0,,
ENSG00000169629,38384,detect_continuous,1e-06,0.011046269278866195,0.10722871912353676,-1,-0.008688827928379463,1.0,0.8888888888888888,,
ENSG00000114999,38384,detect_continuous,1e-06,0.08011150479366402,0.05965630802383959,1,0.0016585678232569684,1.0,1.0,,
ENSG00000125630,38384,detect_continuous,1e-06,0.05054189245518966,0.06095729662753883,1,0.026994930062240293,1.0,1.0,,
ENSG00000125611,38384,detect_continuous,1e-06,0.2923874531054606,0.06799763555061643,1,0.010430415298794779,1.0,1.0,,
ENSG00000237753,38384,detect_continuous,1e-06,0.013104418507711546,0.08001462657050297,1,0.039865675442867184,1.0,1.0,,
ENSG00000144136,38384,detect_continuous,1e-06,0.16389641517298875,0.08548950418149741,-1,-0.018894262411291,1.0,1.0,,
ENSG00000125637,38384,detect_continuous,1e-06,0.054632138390996246,0.05448774942940531,1,0.005831857311807426,1.0,1.0,,
ENSG00000189223,38384,detect_continuous,1e-06,0.03412880366819508,0.14700787037758717,-1,-0.0668049592906299,1.0,1.0,,
ENSG00000125618,38384,detect_continuous,1e-06,0.3602803251354731,0.1417033581087376,-1,-0.11536387428259579,1.0,1.0,,
ENSG00000136682,38384,detect_continuous,1e-06,0.09230408503543143,0.0614350855145489,1,0.02157769482177416,1.0,1.0,,
ENSG00000144134,38384,detect_continuous,1e-06,0.05661213005418925,0.07923811418207366,1,0.042497029222747895,1.0,1.0,,
ENSG00000227359,38384,detect_continuous,1e-06,0.014928095039599833,0.08225820454085273,-1,-0.0009240079449818572,1.0,0.7083333333333334,,
ENSG00000115084,38384,detect_continuous,1e-06,0.4201750729470613,0.08109798357254938,-1,-0.04670885544147553,1.0,1.0,,
ENSG00000270019,38384,detect_continuous,1e-06,0.00692997082117549,0.1039966931763903,1,0.01665170305127275,1.0,1.0,low_coverage_expr,
ENSG00000115091,38384,detect_continuous,1e-06,0.2818101292205085,0.0621362871464598,-1,-0.05261210639319228,1.0,1.0,,
ENSG00000234199,38384,detect_continuous,1e-06,0.005497082117548979,0.09916180562068043,-1,-0.07106054451896954,1.0,0.625,low_coverage_expr,
ENSG00000175497,38384,detect_continuous,1e-06,0.012114422676115047,0.16571240551012362,-1,-0.15087101048342305,1.0,0.9305555555555556,,
ENSG00000088205,38384,detect_continuous,1e-06,0.22386932055022926,0.03300209057639926,1,0.00031292616245988093,1.0,1.0,,
ENSG00000236255,38384,detect_continuous,1e-06,0.00692997082117549,0.08954995856273859,1,0.025201353320477602,1.0,1.0,low_coverage_expr,
ENSG00000125633,38384,detect_continuous,1e-06,0.11697582325969154,0.07133443619669365,-1,-0.028611776101588177,1.0,1.0,,
ENSG00000125629,38384,detect_continuous,1e-06,0.11997186327636515,0.06648530579927953,1,0.010563523682955728,1.0,1.0,,
ENSG00000115107,38384,detect_continuous,1e-06,0.02628699458107545,0.07675508753867658,1,0.012147497809738108,1.0,1.0,,
ENSG00000186132,38384,detect_continuous,1e-06,0.10030220925385577,0.0997548050712862,1,0.09535934929935388,1.0,1.0,,
ENSG00000155368,38384,detect_continuous,1e-06,0.5770894122551063,0.14360831042669764,-1,-0.015608376768350814,1.0,1.0,,
ENSG00000171227,38384,detect_continuous,1e-06,0.4149124635264694,0.09778017407243221,-1,-0.01661533479528282,1.0,1.0,,
ENSG00000080293,38384,detect_continuous,1e-06,0.11231242184243435,0.10210431908993271,-1,-0.03225835208368842,1.0,1.0,,
ENSG00000231013,38384,detect_continuous,1e-06,0.01594414339308045,0.11994146944486841,1,0.026218591543869792,1.0,1.0,,
ENSG00000163075,38384,detect_continuous,1e-06,0.24400791996665278,0.08854850557768663,-1,-0.05109751710827705,1.0,1.0,,
ENSG00000144120,38384,detect_continuous,1e-06,0.0982180075031263,0.08011293465240465,1,0.050144151047239426,1.0,1.0,,
ENSG00000088179,38384,detect_continuous,1e-06,0.3709879116298458,0.15396652865871546,-1,-0.11145361261698206,1.0,1.0,,
ENSG00000115109,38384,detect_continuous,1e-06,0.2946540225093789,0.10552152289170896,-1,-0.0910969780229015,1.0,1.0,,
ENSG00000226479,38384,detect_continuous,1e-06,0.06442788661942477,0.11026592534070127,1,0.09647544999336906,1.0,1.0,,
ENSG00000144118,38384,detect_continuous,1e-06,0.11085348061692372,0.04209867215365634,-1,-0.002884325861931247,1.0,1.0,,
