gene,coverage,A1_abs,A2_abs
Esd,0.18672199170124482,0.1867125195911672,0.028577451052901135
Etfb,0.2603734439834025,0.2601511719488777,0.15057097462061306
Ets2,0.120850622406639,0.12267999798937317,0.4248595276181
Eva1b,0.21473029045643152,0.21460374373785948,0.0423418379725336
F11r,0.16026970954356848,0.16213798693723494,0.39012528037486255
Fabp3,0.5746887966804979,0.5747402330032225,0.1285171821240486
Fabp4,0.7266597510373444,0.7274620467396083,0.02685851791645302
Fabp5,0.600103734439834,0.6038383970901307,0.14640485317978288
Fam133b,0.10995850622406639,0.11029522248173436,0.10484539131498215
Fam162a,0.17064315352697096,0.17069867060734534,0.17599255005843858
Fam195b,0.1887966804979253,0.18885169055136758,0.027530547451024408
Fam32a,0.10217842323651452,0.10244396125896736,0.03902247097000516
Fam96a,0.10943983402489627,0.11008843786001223,0.1447222434362536
Fau,0.8008298755186722,0.802226161237439,0.030412326814870414
Fblim1,0.10943983402489627,0.10938534602060065,0.1620310075969491
Fbln1,0.120850622406639,0.11945226717212759,0.24474629871893727
Fbln2,0.2012448132780083,0.199181384464276,0.22985899464941867
Fbln5,0.19968879668049794,0.19740758034762906,0.38159446832945937
Fbn1,0.1146265560165975,0.11332717684615175,0.2555215698615249
Fcer1g,0.12863070539419086,0.13038427296054586,0.2656411419244658
Fcgrt,0.12811203319502074,0.12822722364626976,0.06919903160803136
Fermt2,0.13848547717842324,0.13903737366194913,0.07027060945114726
Fhl1,0.2411825726141079,0.23904964632217898,0.23767429826604916
Fhl2,0.19190871369294607,0.19120589330640703,0.3032655736979869
Fibp,0.13070539419087138,0.13116896075506265,0.1217670923561348
Fis1,0.2821576763485477,0.2826209317440262,0.05030071085527917
Fkbp10,0.1312240663900415,0.1303903766006158,0.16813871168986239
Fkbp1a,0.4403526970954357,0.44052650577400215,0.08816376008698844
Fkbp3,0.2411825726141079,0.24065774755665742,0.06434669573027323
Fkbp7,0.13848547717842324,0.1382408930113007,0.074984789523793
Fkbp8,0.11203319502074689,0.11261806648771933,0.11847905235799527
Fkbp9,0.16856846473029047,0.16778854136585758,0.09297039205797873
Flna,0.14522821576763487,0.1445529092909903,0.20291335197966004
Fmc1,0.14522821576763487,0.14452748769066653,0.19546664367600755
Fn1,0.258298755186722,0.25791559377050943,0.06586752466823285
Fos,0.5316390041493776,0.5314437483202394,0.04527248600149243
Foxp1,0.12136929460580913,0.12254385773308787,0.19293288886240925
Fscn1,0.14470954356846474,0.14490379878175985,0.22385983561201062
Fstl1,0.6649377593360996,0.6619341540711102,0.12202719242076471
Fth1,0.9564315352697096,0.956385089490048,0.010654272067866248
Ftl1,0.7982365145228216,0.7989370474444618,0.01598164707865475
Ftl1-ps1,0.1016597510373444,0.10261579555135543,0.13480188681931599
Fundc2,0.22717842323651452,0.2266088671893022,0.08241830280152923
Fus,0.14678423236514523,0.14714548111641507,0.054815304439019254
Fxyd1,0.3278008298755187,0.32562048888605416,0.2655198341385608
Fxyd5,0.20280082987551867,0.20528811826975485,0.24167226102499795
Fxyd6,0.1690871369294606,0.168368487382578,0.13134289113921177
G3bp2,0.10736514522821576,0.10807856382834717,0.170759560039035
Gabarap,0.5845435684647303,0.5846354466634474,0.02763376816976911
Gabarapl1,0.18516597510373445,0.18681835097973043,0.16410572205063118
Gabarapl2,0.12344398340248963,0.12415008976821545,0.09760887768491094
Gadd45b,0.15145228215767634,0.1509848025661078,0.19617292443811155
Gadd45g,0.21161825726141079,0.21245495165176315,0.09997966941062704
Gadd45gip1,0.1275933609958506,0.12772664161981326,0.09866705986419992
Gapdh,0.6135892116182573,0.6144537564563743,0.07891141730247203
Gas1,0.14107883817427386,0.1387256079673368,0.354796239717944
Gas5,0.6317427385892116,0.6324028381232738,0.04843596823991613
Gdi2,0.28526970954356845,0.2860360153836639,0.08797200687705194
Ggnbp2,0.1146265560165975,0.11530417995574806,0.16378559700561984
Ghitm,0.15145228215767634,0.1514507920199417,0.14160199672920218
Gimap6,0.15767634854771784,0.160245981365391,0.5297213262997793
Glrx3,0.16441908713692946,0.1638957291796717,0.04822550055344796
Glrx5,0.1696058091286307,0.1700437329195262,0.13752136508257642
Gltscr2,0.1779045643153527,0.1787727106927752,0.11936064618625061
Gm10076,0.20695020746887965,0.2068421433797803,0.047168978158650794
Gm10736,0.4465767634854772,0.4472106995907149,0.05485501235160026
Gm11361,0.13485477178423236,0.1353824652552264,0.11821868411205821
Gm14303,0.22354771784232366,0.22440851327790293,0.09129910234926093
Gm15427,0.28475103734439833,0.28539175172973863,0.08644816176196089
Gm15536,0.133298755186722,0.13368495094787522,0.09270591801715354
Gm1821,0.19190871369294607,0.1922181258624343,0.07995839916958025
Gm2000,0.2842323651452282,0.28517009942267635,0.06914285092064983
Gm2830,0.13070539419087138,0.13072925343207933,0.27795067533249124
Gm4149,0.2572614107883817,0.2578994346690342,0.05544603468716538
Gm8186,0.10995850622406639,0.11035855812950932,0.07524824299753308
Gm8797,0.13537344398340248,0.13562676362120696,0.10478538921729566
Gm9794,0.12966804979253113,0.1299972392982412,0.10324392161217044
Gm9843,0.1924273858921162,0.19334200683698433,0.10639249258714951
Gnai2,0.23236514522821577,0.23392077981216433,0.17614478400484782
Gnas,0.8003112033195021,0.7998213075439076,0.023574687444450685
Gnb2,0.36358921161825725,0.3643750646102907,0.06573085130062437
Gng11,0.3770746887966805,0.38031328033994544,0.2529337684840501
Gng5,0.48651452282157676,0.48773434484505324,0.07130524061002813
Gngt2,0.13433609958506224,0.13656239235832693,0.4794070796608939
Gorasp2,0.1187759336099585,0.11839677079667993,0.10028228537797121
Gpc3,0.12240663900414937,0.12022356398116088,0.42272994138584824
Gpi1,0.21317427385892115,0.21399455656557642,0.13472625058854795
Gpihbp1,0.27645228215767637,0.27783413606760526,0.2530924171998019
Gpx1,0.44242738589211617,0.4443571551349052,0.07888299983482656
Gpx3,0.5627593360995851,0.559131731389472,0.1294941848808578
Gpx4,0.28319502074688796,0.2845291208768944,0.09345760307776015
Gpx7,0.20072614107883818,0.1989669922179761,0.2083749579532477
Gpx8,0.18049792531120332,0.17901773057635914,0.18759363483600064
Grb10,0.10632780082987552,0.10630917775937153,0.036954958658770236
Grina,0.12551867219917012,0.12603611722369115,0.09884027707502753
Grn,0.2645228215767635,0.2663322801537156,0.10275933574519412
Grpel1,0.10010373443983403,0.10011628843661823,0.06440639062719584
Gsn,0.524896265560166,0.5211222495189203,0.18439711396658262
Gstm1,0.47147302904564314,0.46912900598884344,0.10585208596195556
Gstm2,0.18464730290456433,0.18395089064151962,0.1442907835943719
Gstp1,0.10010373443983403,0.0996094268161594,0.09233936709867759
Gtf2a2,0.19035269709543567,0.1913569510324134,0.09287960400590616
Gtf2h5,0.18309128630705393,0.18347897442458125,0.039525459618322184
Gyg,0.1441908713692946,0.14440024343457167,0.2657359077741484
H13,0.1441908713692946,0.14397237708911714,0.059379275627558896
H19,0.6535269709543569,0.6566129784694689,0.09421711333904866
H1f0,0.21784232365145229,0.2172655317109323,0.07874272262403956
H2-D1,0.11618257261410789,0.11852022811161309,0.41904529724736145
H2afj,0.11255186721991702,0.11277062181925493,0.03603960331107078
H2afv,0.21732365145228216,0.21795340048320289,0.06412576789279063
H2afz,0.19605809128630705,0.1967688018245602,0.0422909944368381
H3f3a,0.3651452282157676,0.3658637477792949,0.053626582300137705
H3f3b,0.875,0.8751473709693677,0.023470724340097053
Hacd1,0.15819502074688796,0.15696055989527732,0.29832731384183364
Hadha,0.17323651452282157,0.17325202351938032,0.18506705414312052
Hadhb,0.1078838174273859,0.10773163069930845,0.28392291497690064
Hba-a1,0.1483402489626556,0.14806313601982962,0.08563204283523171
Hbb-bs,0.2894190871369295,0.28932426630242625,0.12119938990595791
Hcfc1r1,0.3013485477178423,0.3004503777849404,0.10640483466196092
Herpud1,0.11825726141078838,0.11820391118479469,0.039728366381659726
Hes1,0.48132780082987553,0.4840454878923744,0.1060971215232722
Higd1a,0.21265560165975103,0.2118441567603175,0.10456370778415867
Higd2a,0.2354771784232365,0.23629733048216797,0.12410989386330074
Hint1,0.6192946058091287,0.6188870344235894,0.04437529336146311
Hint2,0.125,0.1254731269471183,0.1905046328589849
Hist1h2bc,0.1078838174273859,0.10880860705590963,0.1943424904936415
Hjurp,0.2053941908713693,0.20658265360990574,0.14696286631507458
Hmg20b,0.11981327800829876,0.12022500910871368,0.15534128864873697
Hmgb1,0.25363070539419086,0.2535016793851843,0.08972225755864517
Hmgn1,0.3153526970954357,0.31462241166899546,0.058211034958864524
Hmgn2,0.12033195020746888,0.12112672858781355,0.1046354498390678
Hn1,0.18153526970954356,0.1826738074563053,0.2048893674418947
Hnrnpa2b1,0.2012448132780083,0.20183772178776996,0.08329073207954053
Hnrnpab,0.14367219917012447,0.14387280611121211,0.0413708437356613
Hnrnpc,0.15093360995850622,0.15088553314993902,0.05687346083678606
Hnrnpd,0.11203319502074689,0.11266689516578594,0.14541038011503007
Hnrnpdl,0.2053941908713693,0.20506748042131198,0.027456089053853924
Hnrnpf,0.16026970954356848,0.16044946863471007,0.05106409930388264
Hnrnpk,0.35114107883817425,0.35153804190678356,0.04451589875760079
Hnrnpm,0.16026970954356848,0.1608728929695449,0.10272756088133915
Hnrnpr,0.10269709543568464,0.10274491042239593,0.09739351585157933
Hnrnpu,0.14989626556016597,0.15010553769699425,0.06795789764451021
Hp1bp3,0.13433609958506224,0.13448494518797194,0.044962147109382324
Hpcal1,0.10114107883817428,0.10268126516214951,0.33192442065351896
Hsbp1,0.31068464730290457,0.3106075496014154,0.03783631881817608
Hsd17b10,0.1690871369294606,0.16869449716054297,0.1039562113849099
Hsp90aa1,0.31016597510373445,0.31023330499310864,0.07104910338646157
Hsp90ab1,0.6571576763485477,0.6581536259128787,0.04954726553196616
Hsp90b1,0.18568464730290457,0.1855812504651176,0.06204231249191154
Hspa1a,0.4730290456431535,0.47537607745784477,0.09498673986291684
Hspa5,0.33713692946058094,0.33674262783835596,0.06852584994417726
Hspa8,0.8029045643153527,0.8038955273049951,0.02684385870902051
Hspa9,0.11670124481327801,0.11661686082679061,0.13774873172622754
Hspb1,0.616701244813278,0.6158574519315027,0.07817010588599857
Hspb2,0.10943983402489627,0.10891063735357512,0.32335318183063627
Hspb7,0.1504149377593361,0.14970093409977528,0.38360335437946563
Hspd1,0.13018672199170125,0.1297473867328569,0.09810272241619206
Hspe1,0.39522821576763484,0.39523604768867643,0.03793904442890193
Hspg2,0.1716804979253112,0.1717019172419723,0.07614595760009299
Htra3,0.2411825726141079,0.23871500226689313,0.2193498088044093
Iah1,0.13278008298755187,0.13252049335222876,0.10258100240355195
Icam2,0.1592323651452282,0.1616886581151129,0.4965105265785771
Id1,0.33973029045643155,0.34143885845014527,0.18795203443295752
Id2,0.34024896265560167,0.3417873901994141,0.07771433907160699
Id3,0.7868257261410788,0.7869813687687541,0.049844083109057476
Idh2,0.47925311203319504,0.47798217071835425,0.15682592828189365
Idh3b,0.2033195020746888,0.20361963806199992,0.20026967569809398
Idh3g,0.24221991701244813,0.24249533499416426,0.19257668566727232
Ier2,0.4196058091286307,0.42016262097282664,0.04931754316142551
Ier3,0.3604771784232365,0.36142144318929814,0.08328744893215348
Ier3ip1,0.32935684647302904,0.32858833876764004,0.08434912073542482
Ifi27,0.11929460580912864,0.11997056745070626,0.09131153245525672
Ifi27l2a,0.11255186721991702,0.11262186880690087,0.03554695095636826
Ifitm2,0.6078838174273858,0.6091218797544666,0.031990914234977644
Ifitm3,0.6965767634854771,0.697368575203215,0.06758803036609988
Ifngr1,0.11514522821576763,0.11509669463836104,0.12151915153380853
Ifrd1,0.12136929460580913,0.121499666342429,0.04192051265352005
Ift20,0.22302904564315354,0.22262974564737487,0.045648408492051665
Ift27,0.10632780082987552,0.10620591616315705,0.054185312554067146
Ift43,0.12240663900414937,0.12268957453308174,0.1314569375548746
Igf1,0.10529045643153527,0.10527592798614792,0.13368915948070154
Igf2,0.4299792531120332,0.43319913304840174,0.19800097669035358
Igfbp4,0.3558091286307054,0.35814938655326,0.13990153568486052
Igfbp5,0.19813278008298754,0.20118101099254995,0.3201854322495051
Igfbp7,0.7645228215767634,0.7594560942156974,0.15375093576065066
Ik,0.10010373443983403,0.100844884856353,0.16635204552111219
Il11ra1,0.14315352697095435,0.1421918390082561,0.18098053338855413
Ilk,0.26400414937759337,0.2628001080194504,0.13105993682304312
Immp1l,0.15715767634854771,0.15733162971920117,0.06215566598308926
Immt,0.10114107883817428,0.10092246645153319,0.23729223171607777
Imp3,0.1545643153526971,0.15508384906829142,0.04122092246639466
Itgb1,0.16026970954356848,0.16013820800740794,0.07649460692020023
Itm2a,0.23029045643153526,0.22672543248474683,0.33045690153109675
Itm2b,0.8231327800829875,0.8245553739069756,0.046825612025123975
Itm2c,0.21109958506224066,0.2117162912324078,0.07253333935309046
Ivns1abp,0.2349585062240664,0.23532339646794082,0.19593444928208675
Jkamp,0.13537344398340248,0.13570551321942298,0.06544790681775202
Jtb,0.11670124481327801,0.11666641218935171,0.03742279292448777
Jun,0.28734439834024894,0.28831502473745924,0.06656246757394653
Junb,0.3049792531120332,0.3061920535875479,0.13797283815983213
Jund,0.18464730290456433,0.18425903538818456,0.03838979654110277
Jup,0.10943983402489627,0.10983263222006173,0.17913767055936733
Kdelr1,0.28475103734439833,0.2850690638744166,0.05386275494179202
Kdelr2,0.13070539419087138,0.13019763369089554,0.14622159615488992
Kdelr3,0.12448132780082988,0.12261578664105556,0.3407896391375484
Kdr,0.1037344398340249,0.10543751581599556,0.6073586167068832
Kif5b,0.13641078838174273,0.1362202305847954,0.04214771040766585
Klc1,0.1358921161825726,0.13555664035754883,0.029365648024457684
Klf2,0.30446058091286304,0.3075945266201722,0.25190810269102176
Klf6,0.11151452282157677,0.11248942126965135,0.2232857342352791
Klf9,0.3132780082987552,0.31243269762476866,0.07055768011768798
Klhdc2,0.10580912863070539,0.1056941264147229,0.1678347547768167
Klhdc3,0.13018672199170125,0.12995806608036742,0.0645586262502192
Kmt2e,0.14367219917012447,0.1437108755346946,0.10626838836138171
Knop1,0.11358921161825726,0.11401420387529405,0.08900351782203769
Krtcap2,0.4470954356846473,0.44641221963924504,0.06562045304660143
Lamb1,0.10892116182572614,0.10818920991228355,0.14194941842296574
Lamp1,0.32261410788381745,0.32365536866412525,0.04961555227457023
Lamp2,0.21058091286307054,0.21120689276667248,0.08424190104271151
Lamtor1,0.1545643153526971,0.1552053900906832,0.10575500240316071
Lamtor2,0.14107883817427386,0.1413257099982854,0.07370385212803245
Lamtor4,0.1229253112033195,0.12271491580294992,0.11081664660272271
Lamtor5,0.22302904564315354,0.22312956930101902,0.03882310830339882
Laptm4a,0.49118257261410786,0.49148618972055896,0.038469821458805294
Laptm4b,0.13692946058091288,0.1366507136504873,0.0551739363689956
Lasp1,0.1275933609958506,0.12698761403084366,0.11953282407333617
Lcn2,0.1078838174273859,0.10876017425268691,0.20840304562320425
Ldha,0.45695020746887965,0.45809515472967133,0.07200609972256714
Ldhb,0.36099585062240663,0.3596955292078532,0.22197784395525436
Leprot,0.19657676348547717,0.19747131955342104,0.12553473041091093
Lgals1,0.7769709543568465,0.7744252247780867,0.0959002046018609
Lgals9,0.1950207468879668,0.19814553280051975,0.4030800914948241
Lhfp,0.3137966804979253,0.31021372902803873,0.2745247208177347
Litaf,0.14937759336099585,0.1497196798093167,0.16657597614507896
Lmna,0.1716804979253112,0.17111265844537202,0.10637620866117095
Lmo4,0.2857883817427386,0.2859381616776167,0.07221470071466682
Loxl1,0.19294605809128632,0.18949891421486953,0.39566462297325006
Lpl,0.571058091286307,0.5702710754585075,0.026506566610021518
Lrp10,0.1146265560165975,0.11471930008747472,0.05883398096222886
Lsm6,0.12136929460580913,0.12133826368080515,0.02882522492608141
Lsm7,0.15197095435684646,0.15169589676640824,0.05888650548990445
Lsm8,0.12033195020746888,0.11995509866868043,0.08166826892900135
Lta4h,0.11047717842323651,0.11068445631579238,0.10343360812945876
Ltbp4,0.29045643153526973,0.28894568191413317,0.15226903617190932
Luc7l2,0.11566390041493776,0.11576169359146354,0.033223070879890994
Lum,0.34699170124481327,0.3442109600181774,0.17763756926723803
Ly6a,0.1078838174273859,0.10824857194113476,0.3340450975147058
Ly6c1,0.237551867219917,0.2385699612819188,0.24021757342664388
Ly6e,0.2520746887966805,0.2542723126776848,0.34002746259418454
Lyz2,0.2437759336099585,0.24557057158728568,0.16448100380336564
Maea,0.11618257261410789,0.11611339754783004,0.03130765225910542
Maf1,0.17738589211618258,0.17748596242773268,0.08167994973373247
Maff,0.10995850622406639,0.11045816626782846,0.14404223573202452
Maged1,0.2266597510373444,0.22579784465000213,0.07102729990155128
Maged2,0.30238589211618255,0.3011319855760926,0.11115357836751572
Magoh,0.13070539419087138,0.1309293114053408,0.06306338084771214
Malat1,0.2157676348547718,0.2160229289572322,0.02841545679727872
Manf,0.1312240663900415,0.13144969016708355,0.07104663462816445
Map1lc3a,0.4113070539419087,0.41003912290865646,0.11044083734701904
Map1lc3b,0.48599585062240663,0.48673034206817933,0.05142497515825951
Map2k2,0.12863070539419086,0.12885793664103878,0.060373279849745956
Mapre1,0.17323651452282157,0.1733374485699887,0.08097091023344777
Marc2,0.1400414937759336,0.14098852250955632,0.1503660401589293
Marcksl1,0.23132780082987553,0.23208915046907236,0.16520770613693994
Mat2a,0.18827800829875518,0.18880776860447754,0.06845993167012634
Mb,0.23392116182572614,0.23341596279595953,0.2562122996126166
Mbnl2,0.10425311203319503,0.10420215879601656,0.02286198934416525
Mcee,0.1187759336099585,0.11823621278487176,0.2070558234284317
Mcfd2,0.15819502074688796,0.15905864902126882,0.11574816204165432
Mcl1,0.11151452282157677,0.11185663148547707,0.13364463361653045
Mcts1,0.10321576763485477,0.10300400326111055,0.04315717241635458
Mdh1,0.3480290456431535,0.347482437056804,0.21105935904163173
Mdh2,0.24533195020746887,0.24473963315411185,0.1688834932161483
Mdk,0.13485477178423236,0.1345933373997907,0.09154755379763724
Mea1,0.10736514522821576,0.10764891808442814,0.0467752151059745
Med10,0.12033195020746888,0.12052803373119172,0.08339062121963894
Med21,0.129149377593361,0.12931808844272458,0.022082068149685215
Med28,0.1841286307053942,0.184772582800029,0.03957927777232314
Meg3,0.366701244813278,0.3630747398252593,0.22272437584691998
Mest,0.2925311203319502,0.2933083416380082,0.15012063689639735
Metap2,0.19761410788381742,0.1976773387260376,0.050531912480996526
Mettl9,0.15352697095435686,0.15337695205209692,0.025087799512918042
Mfap2,0.36566390041493774,0.3624899366553117,0.20401712498985097
Mfap4,0.3153526970954357,0.3123437602183591,0.2231228269450587
Mfap5,0.3163900414937759,0.3158895789420939,0.07169001048023316
Mff,0.16338174273858921,0.16339540174098685,0.07916813393909783
Mfge8,0.32935684647302904,0.3293071019593828,0.01708948537574204
Mgll,0.14989626556016597,0.151399177670665,0.5023333000181283
Mgp,0.8480290456431535,0.8474650306541299,0.0330765297370996
Mgst1,0.145746887966805,0.14618938851359187,0.08164743510379562
Mgst3,0.1037344398340249,0.10363075605125908,0.3159820675406957
Mif,0.30809128630705396,0.30758286471340096,0.07958478471575951
Minos1,0.47406639004149376,0.47421667320972,0.055725227719234355
Mir703,0.11514522821576763,0.11526559585185701,0.07586111903250371
Mlf2,0.2033195020746888,0.20410454216615484,0.08230481985245938
Mmp14,0.3329875518672199,0.3304182209335661,0.20751874450250432
Mmp2,0.41286307053941906,0.4089483810493312,0.18926324398959454
Mmp23,0.18724066390041494,0.18424030576660058,0.33317223473383506
Mmrn2,0.120850622406639,0.1238077408819832,0.5560653776355512
Mob4,0.1524896265560166,0.15297027796010787,0.07040414158455291
Morf4l1,0.10736514522821576,0.10742605017006313,0.059695006508138554
Morf4l2,0.19035269709543567,0.18990824415005741,0.08995750145034644
Mpc2,0.25311203319502074,0.2526890096046349,0.1557346581749749
Mpzl1,0.13641078838174273,0.13652105614910098,0.20852465331847658
Mrfap1,0.262448132780083,0.2618152033884092,0.06884590917898409
Mrpl12,0.14730290456431536,0.1468650741491807,0.20470443540651012
Mrpl13,0.10217842323651452,0.10249940149991787,0.13635348365167885
Mrpl14,0.11825726141078838,0.11829229780257774,0.10504283419440963
Mrpl15,0.11825726141078838,0.1180684885477927,0.08504017374928863
Mrpl17,0.10580912863070539,0.10579224166081098,0.08296707415408808
Mrpl18,0.15767634854771784,0.15703774246857044,0.11155250590505883
Mrpl20,0.20020746887966806,0.2000080460143679,0.06528980992776032
Mrpl23,0.10632780082987552,0.10636625665489703,0.12306942811822734
Mrpl24,0.14107883817427386,0.14118685387468383,0.03305966112955904
Mrpl30,0.23858921161825727,0.23872643656052916,0.05299301169760693
Mrpl33,0.19605809128630705,0.19580054363292104,0.046402375037987366
Mrpl34,0.1504149377593361,0.1506111639947904,0.1169680774090982
Mrpl36,0.11514522821576763,0.11552477389551398,0.16003149313252163
Mrpl4,0.10892116182572614,0.10947727472459254,0.12333997964040098
Mrpl42,0.22717842323651452,0.22744610992806333,0.17954976770732714
Mrpl43,0.11255186721991702,0.1127732928295009,0.109155927016111
Mrpl51,0.1758298755186722,0.1757532190588606,0.1051185857775243
Mrpl52,0.3163900414937759,0.31646537147963655,0.07395894652661011
Mrpl54,0.13226141078838174,0.13203586350690988,0.07632414007981832
Mrpl57,0.11773858921161826,0.11795670797279267,0.06629174705896738
Mrpl58,0.10995850622406639,0.11048167208037024,0.11136235680923458
Mrps12,0.11670124481327801,0.11705622278455904,0.10515923532983662
Mrps14,0.16390041493775934,0.16400892543424622,0.038145194982599454
Mrps16,0.1187759336099585,0.11885808124432626,0.13598685665393634
Mrps17,0.12966804979253113,0.12927071934654275,0.04238657678028135
Mrps18a,0.11203319502074689,0.11157610109936024,0.11850301982745066
Mrps18c,0.10580912863070539,0.1059328448943374,0.09958286059836763
Mrps21,0.18153526970954356,0.181503543253153,0.09203781566739817
Mrps24,0.18516597510373445,0.1847355432039894,0.02865642820358656
Mrps26,0.11410788381742738,0.11434990376747801,0.0690982556458267
Mrps6,0.14885892116182572,0.14797402819870614,0.11556958266346624
Msn,0.19553941908713693,0.19724018943941626,0.19274936966521639
Msrb1,0.1338174273858921,0.1347658257820976,0.17265195772437353
Mt1,0.5824688796680498,0.5811812387959033,0.10446350691862324
Mt2,0.16026970954356848,0.159555200806652,0.20714390049490514
Mtch1,0.20487551867219916,0.20443120513444601,0.08078892004179127
Mtch2,0.18309128630705393,0.18311630537745965,0.048146487836351254
Mtdh,0.31068464730290457,0.31043484436467694,0.08155598370996045
Mtpn,0.11099585062240663,0.11167407007827726,0.11200294905304299
Mtus1,0.10269709543568464,0.10394184332830587,0.2460323054015896
Mtx2,0.12240663900414937,0.12230577629795722,0.08536473377563034
Mustn1,0.14107883817427386,0.1416269991328594,0.10553450032137247
Mxd4,0.24844398340248963,0.24990275350497862,0.1519697169563944
Mxra8,0.23858921161825727,0.23656295542000222,0.2150272934587435
Mybpc3,0.11203319502074689,0.11186889599977239,0.4094952074646959
Mydgf,0.10892116182572614,0.10815310128427218,0.1503616947754177
Myh6,0.31690871369294604,0.3167217748426142,0.2583475356859702
Myh7,0.2971991701244813,0.2964826403614797,0.22211097333172308
Myl12a,0.5938796680497925,0.5926340374622907,0.0447033906819697
Myl12b,0.23962655601659752,0.23994668665038885,0.11482966525434414
Myl2,0.7614107883817427,0.7611479408419932,0.04915175653988743
Myl3,0.6068464730290456,0.606497619905226,0.10093022068915863
Myl4,0.19398340248962656,0.19339691154988164,0.2079666930460402
Myl6,0.6913900414937759,0.6913446580317014,0.026586360437529287
Myl7,0.35477178423236516,0.35359270275179266,0.14905742911438624
Myl9,0.5150414937759336,0.5140005182275007,0.18848524910249898
N6amt1,0.14056016597510373,0.13998125700749556,0.09297215539617888
Naa38,0.17271784232365145,0.173142593159589,0.06642206932963886
Naca,0.5964730290456431,0.5962282999525912,0.016999613860725772
Nap1l1,0.12863070539419086,0.12775354251862522,0.1537605056647402
Napa,0.1592323651452282,0.15938589102408915,0.031412448607243876
Ncl,0.18101659751037344,0.18113842886924744,0.03303401966476838
Ndn,0.14056016597510373,0.139552893470193,0.17128358550559153
Ndrg2,0.21784232365145229,0.21633740939957485,0.23767433140661257
Ndufa1,0.20798755186721993,0.20769416883180639,0.20407247060675676
Ndufa10,0.19657676348547717,0.1961234441476577,0.17691740027431815
Ndufa11,0.4019709543568465,0.4024307365747935,0.1342629236895873
Ndufa12,0.27852697095435686,0.2780900279033818,0.14790700167456589
Ndufa13,0.4559128630705394,0.4557894023978129,0.09504321808336905
Ndufa2,0.5995850622406639,0.5992524912540091,0.06082230742266838
Ndufa3,0.5912863070539419,0.5917081970031763,0.07685046180135957
Ndufa4,0.6592323651452282,0.6596807194404325,0.07347518956380894
Ndufa4l2,0.10321576763485477,0.1034155761109168,0.22909334399899658
Ndufa5,0.6021784232365145,0.6018404044755759,0.08319477046071183
Ndufa6,0.5378630705394191,0.5394607639347163,0.0869154051452929
Ndufa7,0.43568464730290457,0.43528033361990554,0.07633930956478364
Ndufa8,0.18568464730290457,0.18587148065231193,0.13953259329737305
Ndufa9,0.11618257261410789,0.11602978259151012,0.28373448164276405
Ndufab1,0.2074688796680498,0.20669603565197261,0.23774353366712173
Ndufaf8,0.10269709543568464,0.10267505229291696,0.1057841680454478
Ndufb10,0.31431535269709543,0.31407207916039154,0.16612576577260305
Ndufb11,0.35477178423236516,0.3555249551653352,0.12911074671290362
Ndufb2,0.30031120331950206,0.3005762266871112,0.16363401832127944
Ndufb3,0.2204356846473029,0.22055290899192978,0.10466726272530692
Ndufb4,0.1991701244813278,0.1990774544461588,0.1242690993028482
Ndufb5,0.3682572614107884,0.3682051334574424,0.13487788858296723
Ndufb6,0.3926348547717842,0.39243866716370296,0.111135061910536
Ndufb7,0.2754149377593361,0.27531536744104096,0.16463367166620915
Ndufb8,0.4284232365145228,0.42855058177422317,0.11407156849926108
Ndufb9,0.5534232365145229,0.5529814293381609,0.09239989552245736
Ndufc1,0.45487551867219916,0.45494069812921084,0.13220230806253222
Ndufc2,0.3532157676348548,0.3536767058414583,0.08155928066406164
Ndufs2,0.19657676348547717,0.19635967123134934,0.16299574812299164
Ndufs3,0.14522821576763487,0.1449693563168181,0.17455848705856292
Ndufs4,0.18568464730290457,0.18588325177370937,0.13581841416505813
Ndufs5,0.12655601659751037,0.12639867639188693,0.13363734688567402
Ndufs6,0.3729253112033195,0.3718792551353036,0.1054849508553511
Ndufs7,0.33195020746887965,0.33242734035581467,0.17143099083422872
Ndufs8,0.21006224066390042,0.21097952749022866,0.1634547750921366
Ndufv1,0.1737551867219917,0.1732090787444802,0.1784623782184993
Ndufv2,0.28267634854771784,0.2824075630293178,0.17248026866853466
Ndufv3,0.4574688796680498,0.45751752211455543,0.1286126559586806
Nedd4,0.2671161825726141,0.2664640623251925,0.08890770734838042
Nedd8,0.383298755186722,0.383456250527638,0.0207180293839113
Nenf,0.18931535269709543,0.1884777930441212,0.09884440547099911
Nexn,0.1462655601659751,0.14536673293330996,0.41444260630524715
Nfkbia,0.3646265560165975,0.3669387503845638,0.11494495693972297
Nhp2,0.1229253112033195,0.12312744027602529,0.044085350776757626
Ninj1,0.12188796680497925,0.12255693969664136,0.12625148064808475
Nisch,0.1566390041493776,0.15661143088545693,0.03671455077202934
Nme1,0.14056016597510373,0.14087798837120818,0.07619287909516362
Nol7,0.13900414937759337,0.13939714259796654,0.1299916761797817
Nono,0.10580912863070539,0.10588143179328313,0.058555200847519834
Nop10,0.24014522821576764,0.24053876207479308,0.05790973770848262
Npc2,0.43257261410788383,0.4333590476511957,0.028404715069384887
Npdc1,0.10892116182572614,0.10900656015073697,0.08861544221713702
Npm1,0.39522821576763484,0.3946437961084454,0.03275110282619474
Nppa,0.729253112033195,0.7291610664527926,0.060029177694522665
